선수,연도,팀,보직,나이,키,몸무게,날짜,구장,온도,ERA,WHIP,이닝,누적이닝,총이닝,투구수,실점,자책점,피안타,피홈런,탈삼진,볼넷,사구,K/BB,연투여부,휴식일수,연투일수,연투횟수,WBC_2023,올림픽_2021,아시안게임_2023,아시아챔피언십_2023,아시아선수권_2023,프리미어12_2019,PS_KS,PS_PO,PS_SP,PS_V,PS_WC,이동거리,총이동거리,누적이동거리,직구_피안타율,직구_구사율,변화구_구사율,FIP,FIP_변화량,평균_FIP,GS,평균_GS,GS_변화량,평균_ERA,ERA_변화량,구속,평균_구속,구속_변화량,부상위험도,피쳐타입,NP/IP,NP/IP_roll3,투구수_roll3,이닝_roll3,변화구_구사율_roll3,직구_구사율_roll3,연투여부_prev,휴식일수_prev,연투일수_prev,연투횟수_prev,누적연투일수,휴식_log,연투_log,휴식대연투비율,연투횟수_roll3,연투일수_roll3,휴식_inv,피로도지수,피로도지수_점수,혹사정도,회복실패여부,휴식_그룹
배재환,2020,NC,RP,30,186,95,2020-05-30,Away,21.3,27.0,6.0,0.333333333,9.999999998,43.0,13,1,1,1,0,1,1,0,1.0,False,1,1,2,False,False,False,False,False,False,False,False,False,False,False,0,9385,938,0.25,70.7,29.3,6.191,-0.0867346939,6.277734694,39,42.94339623,-3.943396226,4.545918367,22.45408163,151.1,146.8,4.3,,직구,39.00000004,75.00000005,43,1.666666666,29.3,70.7,True,0.0,2.0,2.0,1,0.0,1.098612289,0.0,1.333333333,1.333333333,0.0,1.7724196899970692,96.22318575992698,1.960259544,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-06-03,Home,25.6,0.0,0.0,1.0,11.0,43.0,15,0,0,0,0,1,0,0,inf,False,3,1,2,False,False,False,False,False,False,False,False,False,False,False,0,9385,1026,0.25,70.7,29.3,1.191,-5.086734694,6.277734694,47,42.94339623,4.056603774,4.545918367,-4.545918367,147.3,146.8,0.5,,직구,15.0,81.00000004,55,2.333333333,29.3,70.7,False,1.0,1.0,2.0,1,0.693147181,0.693147181,0.5,1.666666667,1.333333333,-1.0,-0.3012069385900165,36.84961204929256,1.838704068,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-06-06,Away,29.8,9.0,1.0,1.0,12.0,43.0,11,1,1,1,1,1,0,0,inf,False,2,1,2,False,False,False,False,False,False,False,False,False,False,False,0,9385,1237,0.25,70.7,29.3,14.191,7.913265306,6.277734694,43,42.94339623,0.0566037736,4.545918367,4.454081633,146.4,146.8,-0.4,,직구,11.0,65.00000004,39,2.333333333,29.3,70.7,False,3.0,1.0,2.0,1,1.386294361,0.693147181,1.5,2.0,1.333333333,-3.0,-0.6523512271078089,10.42332268370607,1.750778036,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-06-09,Home,25.6,0.0,1.0,1.0,13.0,43.0,16,0,0,1,0,2,0,0,inf,False,2,1,2,False,False,False,False,False,False,False,False,False,False,False,211,9385,1448,0.25,70.7,29.3,-0.809,-7.086734694,6.277734694,47,42.94339623,4.056603774,4.545918367,-4.545918367,148.0,146.8,1.2,,직구,16.0,42.0,42,3.0,29.3,70.7,False,2.0,1.0,2.0,1,1.098612289,0.693147181,1.0,2.0,1.0,-2.0,-0.2207403578718657,44.11227749885897,1.782889167,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-06-11,Home,27.2,0.0,0.0,1.0,14.0,43.0,17,0,0,0,0,3,0,0,inf,False,1,1,2,False,False,False,False,False,False,False,False,False,False,False,0,9385,1448,0.25,70.7,29.3,-2.809,-9.086734694,6.277734694,49,42.94339623,6.056603774,4.545918367,-4.545918367,148.7,146.8,1.9,,직구,17.0,44.0,44,3.0,29.3,70.7,False,2.0,1.0,2.0,1,1.098612289,0.693147181,1.0,2.0,1.0,-2.0,-0.1361276058053641,51.4890460976723,1.970963255,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-06-12,Home,27.3,9.0,2.0,1.0,15.0,43.0,21,1,1,1,0,1,1,1,1.0,True,0,2,3,False,False,False,False,False,False,False,False,False,False,False,0,9385,1448,0.25,70.7,29.3,7.191,0.913265306,6.277734694,43,42.94339623,0.0566037736,4.545918367,4.454081633,145.4,146.8,-1.4,,직구,21.0,54.0,54,3.0,29.3,70.7,False,1.0,1.0,2.0,3,0.693147181,0.693147181,0.5,2.0,1.0,-1.0,0.2278144235479725,74.04153354632588,3.578000358,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-06-14,Home,29.2,0.0,0.0,1.333333333,16.33333333,43.0,18,0,0,0,0,0,0,1,inf,False,1,1,3,False,False,False,False,False,False,False,False,False,False,False,0,9385,1448,0.25,70.7,29.3,5.441,-0.836734694,6.277734694,48,42.94339623,5.056603774,4.545918367,-4.545918367,147.5,146.8,0.7,,직구,13.5,51.5,56,3.333333333,29.3,70.7,True,0.0,2.0,3.0,1,0.0,1.098612289,0.0,2.333333333,1.333333333,0.0,-0.3720026784047759,30.465540848927432,2.099407779,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-06-17,Away,25.1,0.0,2.0,1.0,17.33333333,43.0,14,0,0,1,0,0,1,0,0.0,False,2,1,3,False,False,False,False,False,False,False,False,False,False,False,0,9385,1655,0.25,70.7,29.3,6.191,-0.0867346939,6.277734694,43,42.94339623,0.0566037736,4.545918367,-4.545918367,147.8,146.8,1.0,,직구,14.0,48.5,53,3.333333333,29.3,70.7,False,1.0,1.0,3.0,1,0.693147181,0.693147181,0.5,2.666666667,1.333333333,-1.0,-0.3726168779780624,30.408489274303967,1.900629981,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-06-19,Home,24.3,0.0,0.0,1.0,18.33333333,43.0,6,0,0,0,0,1,0,0,inf,False,1,1,3,False,False,False,False,False,False,False,False,False,False,False,207,9385,1862,0.25,70.7,29.3,1.191,-5.086734694,6.277734694,47,42.94339623,4.056603774,4.545918367,-4.545918367,149.0,146.8,2.2,,직구,6.0,33.5,38,3.333333333,29.3,70.7,False,2.0,1.0,3.0,1,1.098612289,0.693147181,1.0,3.0,1.333333333,-2.0,-1.053665065858426,0.9242355089000456,1.906740993,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-06-21,Home,23.5,27.0,4.5,0.666666667,19.0,43.0,19,2,2,2,0,0,1,0,0.0,False,1,1,3,False,False,False,False,False,False,False,False,False,False,False,0,9385,1862,0.25,70.7,29.3,7.691,1.413265306,6.277734694,38,42.94339623,-4.943396226,4.545918367,22.45408163,148.9,146.8,2.1,,직구,28.49999999,48.49999999,39,2.666666667,29.3,70.7,False,1.0,1.0,3.0,1,0.693147181,0.693147181,0.5,3.0,1.0,-1.0,0.8586689636951678,90.07873117298035,1.917444703,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-06-23,Away,27.0,0.0,2.0,1.0,20.0,43.0,13,0,0,1,0,0,1,0,0.0,False,1,1,3,False,False,False,False,False,False,False,False,False,False,False,330,9385,2192,0.25,70.7,29.3,6.191,-0.0867346939,6.277734694,43,42.94339623,0.0566037736,4.545918367,-4.545918367,148.2,146.8,1.4,,직구,13.0,47.49999999,38,2.666666667,29.3,70.7,False,1.0,1.0,3.0,1,0.693147181,0.693147181,0.5,3.0,1.0,-1.0,-0.4528286924894796,23.673550890004563,1.906740993,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-06-25,Away,24.2,0.0,1.0,1.0,21.0,43.0,13,0,0,0,0,0,1,0,0.0,False,1,1,3,False,False,False,False,False,False,False,False,False,False,False,0,9385,2192,0.25,70.7,29.3,6.191,-0.0867346939,6.277734694,44,42.94339623,1.056603774,4.545918367,-4.545918367,147.3,146.8,0.5,,직구,13.0,54.49999999,45,2.666666667,29.3,70.7,False,1.0,1.0,3.0,1,0.693147181,0.693147181,0.5,3.0,1.0,-1.0,-0.4528286924894796,23.673550890004563,1.981666965,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-06-26,Away,25.6,0.0,0.0,1.0,22.0,43.0,7,0,0,0,0,0,0,0,inf,True,0,2,4,False,False,False,False,False,False,False,False,False,False,False,31,9385,2223,0.25,70.7,29.3,3.191,-3.086734694,6.277734694,46,42.94339623,3.056603774,4.545918367,-4.545918367,148.9,146.8,2.1,,직구,7.0,33.0,33,3.0,29.3,70.7,False,1.0,1.0,3.0,3,0.693147181,0.693147181,0.5,3.0,1.0,-1.0,-0.943561292704594,2.002510269283432,3.353222441,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-06-30,Home,25.8,13.5,1.5,0.666666667,22.66666667,43.0,7,1,1,1,1,0,0,0,inf,False,2,1,5,False,False,False,False,False,False,False,False,False,False,False,347,9385,2570,0.25,70.7,29.3,22.691,16.41326531,6.277734694,40,42.94339623,-2.943396226,4.545918367,8.954081633,147.2,146.8,0.4,,직구,10.49999999,30.49999999,27,2.666666667,29.3,70.7,True,0.0,2.0,4.0,1,0.0,1.098612289,0.0,3.333333333,1.333333333,0.0,-0.6126381227719525,12.55705157462346,1.622333512,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-07-05,Home,24.9,0.0,1.0,1.0,23.66666667,43.0,13,0,0,0,0,0,1,0,0.0,False,3,1,6,False,False,False,False,False,False,False,False,False,False,False,0,9385,2570,0.25,70.7,29.3,6.191,-0.0867346939,6.277734694,44,42.94339623,1.056603774,4.545918367,-4.545918367,146.0,146.8,-0.8,,직구,13.0,30.49999999,27,2.666666667,29.3,70.7,False,2.0,1.0,5.0,1,1.098612289,0.693147181,1.0,4.0,1.333333333,-2.0,-0.4481729887144589,24.04153354632588,1.539000179,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-07-15,Away,25.5,0.0,1.0,1.0,24.66666667,43.0,16,0,0,1,0,2,0,0,inf,False,7,1,6,False,False,False,False,False,False,False,False,False,False,False,0,9385,3009,0.25,70.7,29.3,-0.809,-7.086734694,6.277734694,47,42.94339623,4.056603774,4.545918367,-4.545918367,147.0,146.8,0.2,0.85,직구,16.0,39.49999999,36,2.666666667,29.3,70.7,False,3.0,1.0,6.0,1,1.386294361,0.693147181,1.5,5.0,1.333333333,-3.0,-0.1896790287399334,46.91350981287084,0.510333572,0,회복충분
배재환,2020,NC,RP,30,186,95,2020-07-17,Home,25.3,6.75,1.5,1.333333333,26.0,43.0,16,1,1,2,0,2,0,0,inf,False,1,1,6,False,False,False,False,False,False,False,False,False,False,False,363,9385,3372,0.25,70.7,29.3,0.191,-6.086734694,6.277734694,47,42.94339623,4.056603774,4.545918367,2.204081633,146.7,146.8,-0.1,0.85,직구,12.0,41.0,45,3.333333333,29.3,70.7,False,7.0,1.0,6.0,1,2.079441542,0.693147181,3.5,5.666666667,1.0,-7.0,-0.5535165974963088,16.1741214057508,1.981666965,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-07-19,Home,26.8,0.0,0.0,1.0,27.0,43.0,13,0,0,0,0,1,0,0,inf,False,1,1,6,False,False,False,False,False,False,False,False,False,False,False,0,9385,3372,0.25,70.7,29.3,1.191,-5.086734694,6.277734694,47,42.94339623,4.056603774,4.545918367,-4.545918367,144.6,146.8,-2.2,0.85,직구,13.0,41.0,45,3.333333333,29.3,70.7,False,1.0,1.0,6.0,1,0.693147181,0.693147181,0.5,6.0,1.0,-1.0,-0.4132202544541121,26.865586490187127,1.981666965,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-07-21,Home,28.4,0.0,0.0,1.0,28.0,43.0,10,0,0,0,0,0,0,0,inf,False,1,1,6,False,False,False,False,False,False,False,False,False,False,False,0,9385,3372,0.25,70.7,29.3,3.191,-3.086734694,6.277734694,46,42.94339623,3.056603774,4.545918367,-4.545918367,147.8,146.8,1.0,0.85,직구,10.0,35.0,39,3.333333333,29.3,70.7,False,1.0,1.0,6.0,1,0.693147181,0.693147181,0.5,6.0,1.0,-1.0,-0.6670585106536168,9.761524418073938,1.917444703,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-07-24,Away,26.0,0.0,4.5,0.666666667,28.66666667,43.0,28,0,0,1,0,1,2,0,0.5,False,2,1,6,False,False,False,False,False,False,False,False,False,False,False,330,9385,3702,0.25,70.7,29.3,9.191,2.913265306,6.277734694,40,42.94339623,-2.943396226,4.545918367,-4.545918367,146.0,146.8,-0.8,0.85,직구,41.99999998,64.99999998,51,2.666666667,29.3,70.7,False,1.0,1.0,6.0,1,0.693147181,0.693147181,0.5,6.0,1.0,-1.0,2.040549553782179,96.8963943404838,1.87922256,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-07-26,Away,26.7,0.0,2.0,1.0,29.66666667,43.0,23,2,0,2,0,1,0,0,inf,False,1,1,6,False,False,False,False,False,False,False,False,False,False,False,0,9385,3702,0.25,70.7,29.3,1.191,-5.086734694,6.277734694,45,42.94339623,2.056603774,4.545918367,-4.545918367,144.9,146.8,-1.9,0.85,직구,23.0,74.99999998,61,2.666666667,29.3,70.7,False,2.0,1.0,6.0,1,1.098612289,0.693147181,1.0,6.0,1.0,-2.0,0.4243601573074688,81.29849383842995,2.15292633,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-07-28,Away,24.9,0.0,1.5,0.666666667,30.33333333,43.0,9,0,0,0,0,0,1,0,0.0,False,1,1,6,False,False,False,False,False,False,False,False,False,False,False,368,9385,4070,0.25,70.7,29.3,7.691,1.413265306,6.277734694,42,42.94339623,-0.943396226,4.545918367,-4.545918367,146.9,146.8,0.1,0.85,직구,13.49999999,78.49999997,60,2.333333334,29.3,70.7,False,1.0,1.0,6.0,1,0.693147181,0.693147181,0.5,6.0,1.0,-1.0,-0.3709138792669889,30.562528525787314,2.14222262,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-08-01,Home,29.2,40.5,6.0,0.666666667,31.0,43.0,15,3,3,3,0,0,1,0,0.0,False,3,1,6,False,False,False,False,False,False,False,False,False,False,False,0,9385,4127,0.25,70.7,29.3,7.691,1.413265306,6.277734694,36,42.94339623,-6.943396226,4.545918367,35.95408163,145.3,146.8,-1.5,0.85,직구,22.49999999,58.99999998,47,2.333333334,29.3,70.7,False,1.0,1.0,6.0,1,0.693147181,0.693147181,0.5,6.0,1.0,-1.0,0.3906008893315255,80.26015518028298,1.753074386,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-08-02,Home,30.4,0.0,0.0,0.666666667,31.66666667,43.0,5,0,0,0,0,0,0,0,inf,True,0,2,7,False,False,False,False,False,False,False,False,False,False,False,0,9385,4127,0.25,70.7,29.3,3.191,-3.086734694,6.277734694,44,42.94339623,1.056603774,4.545918367,-4.545918367,145.5,146.8,-1.3,0.85,직구,7.499999996,43.49999998,29,2.000000001,29.3,70.7,False,3.0,1.0,6.0,3,1.386294361,0.693147181,1.5,6.0,1.0,-3.0,-0.878740696781297,3.0237334550433594,3.3104076,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-08-06,Away,29.1,0.0,1.5,0.666666667,32.33333333,43.0,20,0,0,0,0,2,1,0,2.0,False,3,1,7,False,False,False,False,False,False,False,False,False,False,False,0,9385,4338,0.25,70.7,29.3,1.691,-4.586734694,6.277734694,44,42.94339623,1.056603774,4.545918367,-4.545918367,148.1,146.8,1.3,0.85,직구,29.99999998,59.99999997,40,2.000000001,29.3,70.7,True,0.0,2.0,7.0,1,0.0,1.098612289,0.0,6.333333333,1.333333333,0.0,1.0769189797140686,92.4406663623916,1.678148413,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-08-09,Away,32.0,0.0,1.0,1.0,33.33333333,43.0,18,0,0,1,0,2,0,0,inf,False,2,1,7,False,False,False,False,False,False,False,False,False,False,False,0,9385,4513,0.25,70.7,29.3,-0.809,-7.086734694,6.277734694,47,42.94339623,4.056603774,4.545918367,-4.545918367,148.0,146.8,1.2,0.85,직구,18.0,55.49999998,43,2.333333334,29.3,70.7,False,3.0,1.0,7.0,1,1.386294361,0.693147181,1.5,6.666666667,1.333333333,-3.0,0.0015511631948971,61.57005933363761,1.793592878,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-08-14,Home,30.8,0.0,1.5,0.666666667,34.0,43.0,12,0,0,1,0,0,0,0,inf,False,4,1,7,False,False,False,False,False,False,False,False,False,False,False,57,9385,4825,0.25,70.7,29.3,3.191,-3.086734694,6.277734694,43,42.94339623,0.0566037736,4.545918367,-4.545918367,145.0,146.8,-1.8,0.85,직구,17.99999999,65.99999998,50,2.333333334,29.3,70.7,False,2.0,1.0,7.0,1,1.098612289,0.693147181,1.0,7.0,1.333333333,-2.0,0.014499208807289,62.44865358283889,1.735185517,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-08-16,Home,32.5,0.0,2.0,1.0,35.0,43.0,13,0,0,1,0,0,1,0,0.0,False,1,1,7,False,False,False,False,False,False,False,False,False,False,False,0,9385,4825,0.25,70.7,29.3,6.191,-0.0867346939,6.277734694,43,42.94339623,0.0566037736,4.545918367,-4.545918367,146.1,146.8,-0.7,0.85,직구,13.0,48.99999999,43,2.666666667,29.3,70.7,False,4.0,1.0,7.0,1,1.609437912,0.693147181,2.0,7.0,1.0,-4.0,-0.4256587684859617,25.82154267457782,1.960259544,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-08-19,Home,33.3,0.0,0.0,1.0,36.0,43.0,15,0,0,0,0,2,0,1,inf,False,2,1,7,False,False,False,False,False,False,False,False,False,False,False,0,9385,4825,0.25,70.7,29.3,2.191,-4.086734694,6.277734694,48,42.94339623,5.056603774,4.545918367,-4.545918367,147.4,146.8,0.6,0.85,직구,15.0,45.99999999,40,2.666666667,29.3,70.7,False,1.0,1.0,7.0,1,0.693147181,0.693147181,0.5,7.0,1.0,-1.0,-0.230791937642653,43.153811045184845,1.761481747,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-08-23,Away,30.0,0.0,0.0,1.0,37.0,43.0,9,0,0,0,0,0,0,0,inf,False,1,1,7,False,False,False,False,False,False,False,False,False,False,False,0,9385,5304,0.25,70.7,29.3,3.191,-3.086734694,6.277734694,46,42.94339623,3.056603774,4.545918367,-4.545918367,146.7,146.8,-0.1,0.85,직구,9.0,37.0,37,3.0,29.3,70.7,False,2.0,1.0,7.0,1,1.098612289,0.693147181,1.0,7.0,1.0,-2.0,-0.7470155589450977,6.349840255591055,1.896037282,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-08-26,Home,30.1,9.0,1.0,1.0,38.0,43.0,23,1,1,1,1,0,0,0,inf,False,2,1,7,False,False,False,False,False,False,False,False,False,False,False,0,9385,5634,0.25,70.7,29.3,16.191,9.913265306,6.277734694,42,42.94339623,-0.943396226,4.545918367,4.454081633,145.6,146.8,-1.2,0.85,직구,23.0,47.0,47,3.0,29.3,70.7,False,1.0,1.0,7.0,1,0.693147181,0.693147181,0.5,7.0,1.0,-1.0,0.4461100788893598,82.0002282062985,1.836407719,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-08-28,Home,30.1,9.0,3.0,1.0,39.0,43.0,23,1,1,2,0,1,1,0,1.0,False,1,1,7,False,False,False,False,False,False,False,False,False,False,False,0,9385,5634,0.25,70.7,29.3,4.191,-2.086734694,6.277734694,42,42.94339623,-0.943396226,4.545918367,4.454081633,144.9,146.8,-1.9,0.85,직구,23.0,55.0,55,3.0,29.3,70.7,False,2.0,1.0,7.0,1,1.098612289,0.693147181,1.0,7.0,1.0,-2.0,0.4375629699859246,81.71497033318118,2.088704068,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-09-02,Away,25.5,9.0,2.0,1.0,40.0,43.0,18,1,1,1,0,0,1,0,0.0,False,4,1,7,False,False,False,False,False,False,False,False,False,False,False,0,9385,5997,0.25,70.7,29.3,6.191,-0.0867346939,6.277734694,42,42.94339623,-0.943396226,4.545918367,4.454081633,148.3,146.8,1.5,0.85,직구,18.0,64.0,64,3.0,29.3,70.7,False,1.0,1.0,7.0,1,0.693147181,0.693147181,0.5,7.0,1.0,-1.0,0.0230463185568518,62.98493838429941,1.885037461,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-09-04,Away,25.5,0.0,0.0,0.333333333,40.33333333,43.0,3,0,0,0,0,1,0,0,inf,False,1,1,7,False,False,False,False,False,False,False,False,False,False,False,0,9385,6021,0.25,70.7,29.3,-2.809,-9.086734694,6.277734694,43,42.94339623,0.0566037736,4.545918367,-4.545918367,149.0,146.8,2.2,0.85,직구,9.000000009,50.00000001,44,2.333333333,29.3,70.7,False,4.0,1.0,7.0,1,1.609437912,0.693147181,2.0,7.0,1.0,-4.0,-0.7641097759904532,5.785029666818804,1.970963255,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-09-09,Home,25.9,0.0,3.0,0.333333333,40.66666667,43.0,12,0,0,0,0,1,1,1,1.0,False,4,1,7,False,False,False,False,False,False,False,False,False,False,False,0,9385,6403,0.25,70.7,29.3,15.191,8.913265306,6.277734694,41,42.94339623,-1.943396226,4.545918367,-4.545918367,146.8,146.8,2.84e-14,0.85,직구,36.00000004,63.00000005,33,1.666666666,29.3,70.7,False,1.0,1.0,7.0,1,0.693147181,0.693147181,0.5,7.0,1.0,-1.0,1.546075859138391,95.38452761296212,1.553222441,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-09-11,Home,25.2,0.0,9.0,0.333333333,41.0,43.0,23,0,0,0,0,1,3,0,0.333333333,False,1,1,7,False,False,False,False,False,False,False,False,False,False,False,0,9385,6403,0.25,70.7,29.3,24.191,17.91326531,6.277734694,37,42.94339623,-5.943396226,4.545918367,-4.545918367,146.3,146.8,-0.5,0.85,직구,69.00000007,114.0000001,38,0.999999999,29.3,70.7,False,4.0,1.0,7.0,1,1.609437912,0.693147181,2.0,7.0,1.0,-4.0,4.312655353161021,99.62345960748516,1.906740993,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-09-12,Home,24.0,9.0,3.0,1.0,42.0,43.0,32,2,1,2,0,0,1,0,0.0,True,0,2,8,False,False,False,False,False,False,False,False,False,False,False,0,9385,6403,0.25,70.7,29.3,6.191,-0.0867346939,6.277734694,41,42.94339623,-1.943396226,4.545918367,4.454081633,145.5,146.8,-1.3,0.85,직구,32.0,137.0000001,67,1.666666666,29.3,70.7,False,1.0,1.0,7.0,3,0.693147181,0.693147181,0.5,7.0,1.0,-1.0,1.2245687596717694,93.59881332724784,3.717148592,1,회복실패
배재환,2020,NC,RP,30,186,95,2020-10-10,Away,20.1,0.0,3.0,1.0,43.0,43.0,26,0,0,0,0,0,3,1,0.0,False,27,1,8,False,False,False,False,False,False,False,False,False,False,False,0,9385,8067,0.25,70.7,29.3,15.191,8.913265306,6.277734694,40,42.94339623,-2.943396226,4.545918367,-4.545918367,146.6,146.8,-0.2,0.85,직구,26.0,127.0000001,81,2.333333333,29.3,70.7,True,0.0,2.0,8.0,1,0.0,1.098612289,0.0,7.333333333,1.333333333,0.0,0.7516707858187733,88.52122318575992,0.902714822,0,회복충분
백승건,2023,SSG,RP,25,183,85,2023-04-02,Home,22.7,0.0,1.0,2.0,2.0,38.0,21,0,0,1,0,2,1,0,2.0,False,0,1,0,False,False,False,False,False,False,False,False,False,False,False,0,8445,0,0.28,41.6,58.4,2.755,-2.602083333,5.357083333,51,45.88,5.12,4.678333333,-4.678333333,141.9,142.8291667,-0.929166667,,변화구,10.5,10.5,21,2.0,58.4,41.6,,,,,1,,,,,,,-0.6861229124707353,8.8258785942492,2.224777917,1,회복실패
백승건,2023,SSG,RP,25,183,85,2023-04-08,Away,14.7,0.0,0.0,1.0,3.0,38.0,11,0,0,0,0,0,0,0,inf,False,5,1,0,False,False,False,False,False,False,False,False,False,False,False,0,8445,176,0.28,41.6,58.4,3.255,-2.102083333,5.357083333,46,45.88,0.12,4.678333333,-4.678333333,142.2,142.8291667,-0.629166667,,변화구,11.0,21.5,32,3.0,58.4,41.6,False,0.0,1.0,0.0,1,0.0,0.693147181,0.0,,,0.0,-0.6438165364374846,10.8740301232314,0.509185397,0,회복실패
백승건,2023,SSG,RP,25,183,85,2023-04-14,Home,16.8,0.0,1.0,2.0,5.0,38.0,27,0,0,2,0,2,0,0,inf,False,5,1,0,False,False,False,False,False,False,False,False,False,False,False,313,8445,645,0.28,41.6,58.4,1.255,-4.102083333,5.357083333,52,45.88,6.12,4.678333333,-4.678333333,142.0,142.8291667,-0.829166667,,변화구,13.5,35.0,59,5.0,58.4,41.6,False,5.0,1.0,0.0,1,1.791759469,0.693147181,2.5,,,-5.0,-0.4750202007884063,21.72523961661342,0.798185576,0,회복실패
백승건,2023,SSG,RP,25,183,85,2023-04-15,Home,8.1,13.5,3.0,0.666666667,5.666666667,38.0,20,1,1,0,0,1,2,0,0.5,True,0,2,1,False,False,False,False,False,False,False,False,False,False,False,0,8445,645,0.28,41.6,58.4,9.255,3.897916667,5.357083333,40,45.88,-5.88,4.678333333,8.821666667,140.2,142.8291667,-2.629166667,,변화구,29.99999998,54.49999999,58,3.666666667,58.4,41.6,False,5.0,1.0,0.0,3,1.791759469,0.693147181,2.5,0.0,1.0,-5.0,0.93803411880051,90.94591510725697,3.620815199,1,회복실패
백승건,2023,SSG,RP,25,183,85,2023-04-18,Away,17.3,0.0,3.0,0.333333333,6.0,38.0,12,0,0,0,0,0,1,0,0.0,False,2,1,1,False,False,False,False,False,False,False,False,False,False,False,39,8445,684,0.28,41.6,58.4,12.255,6.897916667,5.357083333,40,45.88,-5.88,4.678333333,-4.678333333,143.1,142.8291667,0.270833333,,변화구,36.00000004,79.50000002,59,3.0,58.4,41.6,True,0.0,2.0,1.0,1,0.0,1.098612289,0.0,0.333333333,1.333333333,0.0,1.514677610436039,95.24189867640348,1.964852243,1,회복실패
백승건,2023,SSG,RP,25,183,85,2023-04-23,Home,20.5,0.0,1.2,1.666666667,7.666666667,38.0,22,1,0,2,0,1,0,0,inf,False,2,1,1,False,False,False,False,False,False,False,False,False,False,False,0,8445,723,0.28,41.6,58.4,2.055,-3.302083333,5.357083333,49,45.88,3.12,4.678333333,-4.678333333,143.5,142.8291667,0.670833333,,변화구,13.2,79.20000002,54,2.666666667,58.4,41.6,False,2.0,1.0,1.0,1,1.098612289,0.693147181,1.0,0.666666667,1.333333333,-2.0,-0.4659608245746799,22.478320401643085,1.911333691,1,회복실패
백승건,2023,SSG,RP,25,183,85,2023-04-25,Away,11.0,0.0,0.0,1.0,8.666666667,38.0,15,0,0,0,0,0,0,0,inf,False,1,1,1,False,False,False,False,False,False,False,False,False,False,False,46,8445,769,0.28,41.6,58.4,3.255,-2.102083333,5.357083333,46,45.88,0.12,4.678333333,-4.678333333,145.8,142.8291667,2.970833333,,변화구,15.0,64.20000003,49,3.0,58.4,41.6,False,2.0,1.0,1.0,1,1.098612289,0.693147181,1.0,1.0,1.333333333,-2.0,-0.3092569332998926,36.11935189411228,2.024481806,1,회복실패
백승건,2023,SSG,RP,25,183,85,2023-04-26,Away,12.6,0.0,1.0,1.0,9.666666667,38.0,13,0,0,1,0,0,0,0,inf,True,0,2,2,False,False,False,False,False,False,False,False,False,False,False,0,8445,769,0.28,41.6,58.4,3.255,-2.102083333,5.357083333,45,45.88,-0.88,4.678333333,-4.678333333,143.5,142.8291667,0.670833333,,변화구,13.0,41.2,50,3.666666667,58.4,41.6,False,1.0,1.0,1.0,3,0.693147181,0.693147181,0.5,1.0,1.0,-1.0,-0.4529914163455656,23.647877681424006,3.535185517,1,회복실패
