선수,연도,팀,보직,나이,키,몸무게,날짜,구장,온도,ERA,WHIP,이닝,누적이닝,총이닝,투구수,실점,자책점,피안타,피홈런,탈삼진,볼넷,사구,K/BB,연투여부,휴식일수,연투일수,연투횟수,WBC_2023,올림픽_2021,아시안게임_2023,아시아챔피언십_2023,아시아선수권_2023,프리미어12_2019,PS_KS,PS_PO,PS_SP,PS_V,PS_WC,이동거리,총이동거리,누적이동거리,직구_피안타율,직구_구사율,변화구_구사율,FIP,FIP_변화량,평균_FIP,GS,평균_GS,GS_변화량,평균_ERA,ERA_변화량,구속,평균_구속,구속_변화량,부상위험도,피쳐타입,NP/IP,NP/IP_roll3,투구수_roll3,이닝_roll3,변화구_구사율_roll3,직구_구사율_roll3,연투여부_prev,휴식일수_prev,연투일수_prev,연투횟수_prev,누적연투일수,연투횟수_roll3,연투일수_roll3,휴식_inv,피로도지수,휴식_그룹,회복실패여부,혹사정도
고영표,2022,KT,SP,34,187,88,2022-09-06,Home,25.1,4.5,1.33,6,154.3333333,182.3333333,97,4,3,7,1,4,1,0,4,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,272,9299,7506,0,0.6,99.4,4.445,1.866571429,2.578428571,66,73.32142857,-7.321428571,3.735357143,0.764642857,,137.5333333,,,변화구,16.16666667,42.76,284,20.33333333,99.4,0.6,FALSE,6,1,0,1,0,1,-6,53.23738939,회복실패,0,3.206520401
고영표,2022,KT,SP,34,187,88,2022-09-11,Away,25.5,4.5,1.67,6,160.3333333,182.3333333,101,3,3,10,1,4,0,0,inf,FALSE,4,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,9299,7534,0,0.6,99.4,3.945,1.366571429,2.578428571,65,73.32142857,-8.321428571,3.735357143,0.764642857,,137.5333333,,,변화구,16.83333333,47.83333333,287,18,99.4,0.6,FALSE,5,1,0,1,0,1,-5,69.13615525,회복실패,1,4.271964865
고영표,2022,KT,SP,34,187,88,2022-09-17,Home,29.8,1.29,0.86,7,167.3333333,182.3333333,89,2,1,6,0,9,0,0,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31,9299,7892,0,0.6,99.4,0.541,-2.037428571,2.578428571,84,73.32142857,10.67857143,3.735357143,-2.445357143,,137.5333333,,,변화구,12.71428571,45.71428571,287,19,99.4,0.6,FALSE,4,1,0,1,0,1,-4,41.0536738,회복실패,0,3.238631532
고영표,2022,KT,SP,34,187,88,2022-09-23,Away,24.8,3.86,1.14,7,174.3333333,182.3333333,89,3,3,7,0,4,1,0,4,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,9299,8244,0,0.6,99.4,2.398,-0.180428571,2.578428571,74,73.32142857,0.678571429,3.735357143,0.124642857,,137.5333333,,,변화구,12.71428571,42.26190476,279,20,99.4,0.6,FALSE,5,1,0,1,0,1,-5,39.94158153,회복실패,0,3.153001849
고영표,2022,KT,SP,34,187,88,2022-10-05,Home,17.3,9,1.6,5,179.3333333,182.3333333,71,5,5,8,0,5,0,0,inf,FALSE,11,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,9299,8724,0,0.6,99.4,1.112,-1.466428571,2.578428571,62,73.32142857,-11.32142857,3.735357143,5.264642857,,137.5333333,,,변화구,14.2,39.62857143,249,19,99.4,0.6,FALSE,5,1,0,1,0,1,-5,39.99521331,회복충분,0,2.748557206
고영표,2022,KT,SP,34,187,88,2022-10-11,Away,14.4,12,2,3,182.3333333,182.3333333,55,4,4,6,0,3,0,2,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31,9299,9349,0,0.6,99.4,3.112,0.533571429,2.578428571,51,73.32142857,-22.32142857,3.735357143,8.264642857,,137.5333333,,,변화구,18.33333333,45.24761905,215,15,99.4,0.6,FALSE,11,1,0,1,0,1,-11,51.33299931,회복실패,0,2.467964388
고영표,2023,KT,RP,34,187,88,2023-04-02,Home,23.1,0,1.5,0.666666667,0.666666667,174.6666667,8,0,0,1,0,1,0,0,inf,FALSE,0,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,0,0.331683794,25.3,74.7,0.255,-2.668214286,2.923214286,44,71.25,-27.25,3.162857143,-3.162857143,,134.771875,,,변화구,11.99999999,44.53333333,134,8.666666667,91.16666667,8.833333333,FALSE,5,1,0,1,0,1,-5,40.3174799,회복실패,1,3.434297184
고영표,2023,KT,SP,34,187,88,2023-04-07,Away,16.9,1.29,0.57,7,7.666666667,174.6666667,80,1,1,4,1,4,0,0,inf,FALSE,4,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,368,7330,368,0.331683794,25.3,74.7,3.969,1.045785714,2.923214286,79,71.25,7.75,3.162857143,-1.872857143,,134.771875,,,변화구,11.42857143,41.76190476,143,10.66666667,82.93333333,17.06666667,FALSE,0,1,0,1,0,1,0,29.03655092,회복실패,1,2.730630577
고영표,2023,KT,SP,34,187,88,2023-04-12,Away,16,7.94,1.41,5.666666667,13.33333333,174.6666667,85,5,5,8,2,6,0,1,inf,FALSE,4,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,425,0.331683794,25.3,74.7,6.255,3.331785714,2.923214286,63,71.25,-8.25,3.162857143,4.777142857,,134.771875,,,변화구,15,38.42857142,173,13.33333333,74.7,25.3,FALSE,4,1,0,1,0,1,-4,44.65861008,회복실패,1,3.051741887
고영표,2023,KT,SP,34,187,88,2023-04-18,Home,17.3,2.57,1.29,7,20.33333333,174.6666667,91,2,2,7,0,4,2,2,2,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,755,0.331683794,25.3,74.7,3.826,0.902785714,2.923214286,73,71.25,1.75,3.162857143,-0.592857143,,134.771875,,,변화구,13,39.42857143,256,19.66666667,74.7,25.3,FALSE,4,1,0,1,0,1,-4,35.67453027,회복실패,0,2.906816511
고영표,2023,KT,SP,34,187,88,2023-04-23,Away,22,1.29,1,7,27.33333333,174.6666667,95,1,1,7,0,3,0,0,inf,FALSE,4,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,786,0.331683794,25.3,74.7,2.398,-0.525214286,2.923214286,77,71.25,5.75,3.162857143,-1.872857143,,134.771875,,,변화구,13.57142857,41.57142857,271,19.66666667,74.7,25.3,FALSE,5,1,0,1,0,1,-5,53.40951578,회복실패,1,4.1007055
고영표,2023,KT,SP,34,187,88,2023-04-29,Home,11.7,2.57,1.43,7,34.33333333,174.6666667,104,2,2,9,0,2,1,0,2,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,838,0.331683794,25.3,74.7,3.112,0.188785714,2.923214286,71,71.25,-0.25,3.162857143,-0.592857143,,134.771875,,,변화구,14.85714286,41.42857143,290,21,74.7,25.3,FALSE,4,1,0,1,0,1,-4,47.04779922,회복실패,0,3.270742663
고영표,2023,KT,SP,34,187,88,2023-05-12,Home,22.3,1.13,0.63,8,42.33333333,174.6666667,97,1,1,5,0,5,0,0,inf,FALSE,12,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,1192,0.331683794,25.3,74.7,2.005,-0.918214286,2.923214286,87,71.25,15.75,3.162857143,-2.032857143,,134.771875,,,변화구,12.125,40.55357143,296,22,74.7,25.3,FALSE,5,1,0,1,0,1,-5,36.90355186,회복충분,0,3.245221335
고영표,2023,KT,SP,34,187,88,2023-05-18,Away,22.5,15.43,3.21,4.666666667,47,174.6666667,82,8,8,12,0,3,3,0,1,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,1223,0.331683794,25.3,74.7,3.898,0.974785714,2.923214286,45,71.25,-26.25,3.162857143,12.26714286,,134.771875,,,변화구,17.57142857,44.55357143,283,19.66666667,74.7,25.3,FALSE,12,1,0,1,0,1,-12,55.99987427,회복실패,0,3.19581669
고영표,2023,KT,SP,34,187,88,2023-05-24,Home,22.5,0,0.57,7,54,174.6666667,88,0,0,4,0,5,0,0,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,1254,0.331683794,25.3,74.7,1.826,-1.097214286,2.923214286,83,71.25,11.75,3.162857143,-3.162857143,,134.771875,,,변화구,12.57142857,42.26785714,267,19.66666667,74.7,25.3,FALSE,5,1,0,1,0,1,-5,35.67301653,회복실패,0,3.024557325
고영표,2023,KT,SP,34,187,88,2023-05-30,Away,22.5,9,2.5,2,56,174.6666667,36,3,2,4,0,3,1,1,3,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,225,7330,1755,0.331683794,25.3,74.7,3.255,0.331785714,2.923214286,47,71.25,-24.25,3.162857143,5.837142857,,134.771875,,,변화구,18,48.14285714,206,13.66666667,74.7,25.3,FALSE,5,1,0,1,0,1,-5,46.58417387,회복실패,0,2.371630995
고영표,2023,KT,SP,34,187,88,2023-06-06,Away,21.9,1.29,0.71,7,63,174.6666667,87,1,1,4,0,3,1,0,3,FALSE,6,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,368,7330,2395,0.331683794,25.3,74.7,2.826,-0.0972142857,2.923214286,78,71.25,6.75,3.162857143,-1.872857143,,134.771875,,,변화구,12.42857143,43,211,16,74.7,25.3,FALSE,5,1,0,1,0,1,-5,27.78562839,회복충분,0,2.401340023
고영표,2023,KT,SP,34,187,88,2023-06-15,Away,24.7,3.86,1,7,70,174.6666667,98,3,3,7,1,4,0,0,inf,FALSE,8,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,2802,0.331683794,25.3,74.7,3.969,1.045785714,2.923214286,74,71.25,2.75,3.162857143,0.697142857,,134.771875,,,변화구,14,44.42857143,221,16,74.7,25.3,FALSE,6,1,0,1,0,1,-6,33.7545255,회복충분,0,2.476631094
고영표,2023,KT,SP,34,187,88,2023-06-21,Home,24.5,0,0.57,7,77,174.6666667,92,1,0,4,0,5,0,0,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,2841,0.331683794,25.3,74.7,1.826,-1.097214286,2.923214286,83,71.25,11.75,3.162857143,-3.162857143,131.4,134.771875,-3.371875,,변화구,13.14285714,39.57142857,277,21,74.7,25.3,FALSE,8,1,0,1,0,1,-8,39.02442673,회복실패,0,3.131594428
고영표,2023,KT,SP,34,187,88,2023-06-27,Away,29.2,4.5,1.17,6,83,174.6666667,92,3,3,6,0,7,1,1,7,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,175,7330,3288,0.331683794,25.3,74.7,1.922,-1.001214286,2.923214286,72,71.25,0.75,3.162857143,1.337142857,136,134.771875,1.228125,,변화구,15.33333333,42.47619048,282,20,74.7,25.3,FALSE,5,1,0,1,0,1,-5,47.65243628,회복실패,0,3.18511298
고영표,2023,KT,SP,34,187,88,2023-07-02,Home,31.2,0,1.05,6.666666667,89.66666667,174.6666667,98,0,0,7,0,7,0,1,inf,FALSE,4,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,3427,0.331683794,25.3,74.7,1.605,-1.318214286,2.923214286,80,71.25,8.75,3.162857143,-3.162857143,136.2,134.771875,1.428125,,변화구,14.7,43.17619048,282,19.66666667,74.7,25.3,FALSE,5,1,0,1,0,1,-5,59.05773585,회복실패,1,4.218446313
고영표,2023,KT,SP,34,187,88,2023-07-08,Home,29.5,3.86,0.86,7,96.66666667,174.6666667,88,3,3,6,1,2,0,0,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,3489,0.331683794,25.3,74.7,4.541,1.617785714,2.923214286,73,71.25,1.75,3.162857143,0.697142857,132.2,134.771875,-2.571875,,변화구,12.57142857,42.6047619,278,19.66666667,74.7,25.3,FALSE,4,1,0,1,0,1,-4,37.15476428,회복실패,0,3.142298139
고영표,2023,KT,SP,34,187,88,2023-07-13,Away,25.5,0,0.71,7,103.6666667,174.6666667,87,0,0,5,0,9,0,0,inf,FALSE,4,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,3517,0.331683794,25.3,74.7,0.684,-2.239214286,2.923214286,86,71.25,14.75,3.162857143,-3.162857143,133.7,134.771875,-1.071875,,변화구,12.42857143,39.7,273,20.66666667,74.7,25.3,FALSE,5,1,0,1,0,1,-5,49.49809511,회복실패,1,4.12211292
고영표,2023,KT,SP,34,187,88,2023-07-26,Home,29,1.29,0.57,7,110.6666667,174.6666667,97,1,1,4,0,4,0,1,inf,FALSE,12,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,4103,0.331683794,25.3,74.7,2.541,-0.382214286,2.923214286,81,71.25,9.75,3.162857143,-1.872857143,133.4,134.771875,-1.371875,,변화구,13.85714286,38.85714286,272,21,74.7,25.3,FALSE,4,1,0,1,0,1,-4,39.70989237,회복충분,0,2.988332287
고영표,2023,KT,SP,34,187,88,2023-08-01,Home,32.8,0,0.75,8,118.6666667,174.6666667,97,0,0,6,0,4,0,0,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,330,7330,4763,0.331683794,25.3,74.7,2.255,-0.668214286,2.923214286,86,71.25,14.75,3.162857143,-3.162857143,135.7,134.771875,0.928125,,변화구,12.125,38.41071429,281,22,74.7,25.3,FALSE,12,1,0,1,0,1,-12,36.01198732,회복실패,0,3.17440927
고영표,2023,KT,SP,34,187,88,2023-08-06,Away,30.3,1.29,1,7,125.6666667,174.6666667,103,1,1,6,0,5,1,0,5,FALSE,4,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,4794,0.331683794,25.3,74.7,2.255,-0.668214286,2.923214286,78,71.25,6.75,3.162857143,-1.872857143,136.4,134.771875,1.628125,,변화구,14.71428571,40.69642857,297,22,74.7,25.3,FALSE,5,1,0,1,0,1,-5,61.18522958,회복실패,1,4.379001968
고영표,2023,KT,SP,34,187,88,2023-08-12,Home,27.7,3.86,2,7,132.6666667,174.6666667,106,3,3,13,0,1,1,1,1,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,4825,0.331683794,25.3,74.7,3.826,0.902785714,2.923214286,65,71.25,-6.25,3.162857143,0.697142857,133,134.771875,-1.771875,,변화구,15.14285714,41.98214286,306,22,74.7,25.3,FALSE,4,1,0,1,0,1,-4,50.38506814,회복실패,0,3.442002028
고영표,2023,KT,SP,34,187,88,2023-08-24,Home,30,1.29,1,7,139.6666667,174.6666667,99,2,1,6,0,5,1,1,5,FALSE,11,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,5153,0.331683794,25.3,74.7,2.684,-0.239214286,2.923214286,78,71.25,6.75,3.162857143,-1.872857143,133.3,134.771875,-1.471875,,변화구,14.14285714,44,308,21,74.7,25.3,FALSE,5,1,0,1,0,1,-5,45.88794608,회복충분,0,3.380076115
고영표,2023,KT,SP,34,187,88,2023-09-01,Away,25.5,10.8,2,5,144.6666667,174.6666667,81,6,6,9,1,3,1,0,3,FALSE,7,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,28,7330,5917,0.331683794,25.3,74.7,5.255,2.331785714,2.923214286,54,71.25,-17.25,3.162857143,7.637142857,135.6,134.771875,0.828125,,변화구,16.2,45.48571429,286,19,74.7,25.3,FALSE,11,1,0,1,0,1,-11,50.85271905,회복충분,0,3.186261155
고영표,2023,KT,SP,34,187,88,2023-09-07,Home,28.3,9,1.83,6,150.6666667,174.6666667,103,6,6,10,1,3,1,0,3,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,5945,0.331683794,25.3,74.7,4.922,1.998785714,2.923214286,59,71.25,-12.25,3.162857143,5.837142857,133.3,134.771875,-1.471875,,변화구,17.16666667,47.50952381,283,18,74.7,25.3,FALSE,7,1,0,1,0,1,-7,54.52479545,회복실패,0,3.19581669
고영표,2023,KT,SP,34,187,88,2023-09-13,Away,28.9,3,1.67,6,156.6666667,174.6666667,111,2,2,9,0,7,1,0,7,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,369,7330,6353,0.331683794,25.3,74.7,1.422,-1.501214286,2.923214286,70,71.25,-1.25,3.162857143,-0.162857143,134.8,134.771875,0.028125,,변화구,18.5,51.86666667,295,17,74.7,25.3,FALSE,5,1,0,1,0,1,-5,61.01014898,회복실패,0,3.324261214
고영표,2023,KT,SP,34,187,88,2023-09-19,Home,26.6,1.5,1.83,6,162.6666667,174.6666667,101,1,1,9,0,4,2,0,2,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,139,7330,6736,0.331683794,25.3,74.7,2.922,-0.00121428571,2.923214286,66,71.25,-5.25,3.162857143,-1.662857143,136.9,134.771875,2.128125,,변화구,16.83333333,52.5,315,18,74.7,25.3,FALSE,5,1,0,1,0,1,-5,57.83697811,회복실패,0,3.538335421
고영표,2023,KT,SP,34,187,88,2023-09-24,Away,26.7,0,1.14,7,169.6666667,174.6666667,90,0,0,6,0,2,2,0,1,FALSE,4,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,7008,0.331683794,25.3,74.7,3.541,0.617785714,2.923214286,74,71.25,2.75,3.162857143,-3.162857143,135.6,134.771875,0.828125,,변화구,12.85714286,48.19047619,302,19,74.7,25.3,FALSE,5,1,0,1,0,1,-5,55.20863431,회복실패,1,4.43252052
고영표,2023,KT,SP,34,187,88,2023-10-03,Home,21,1.8,0.6,5,174.6666667,174.6666667,57,1,1,3,0,3,0,0,inf,FALSE,8,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7330,7330,0.331683794,25.3,74.7,2.055,-0.868214286,2.923214286,69,71.25,-2.25,3.162857143,-1.362857143,138.85,134.771875,4.078125,,변화구,11.4,41.09047619,248,18,74.7,25.3,FALSE,4,1,0,1,0,1,-4,28.70796313,회복충분,0,2.765631273
고영표,2024,KT,SP,34,187,88,2024-03-27,Home,12.2,20.25,3.5,4,4,100,86,9,9,13,0,2,1,0,2,FALSE,0,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,0,0.371518428,40.7,59.3,2.916,-0.310722222,3.226722222,42,64.61111111,-22.61111111,5.713888889,14.53611111,132.3,134.0277778,-1.727777778,,변화구,21.5,45.75714286,233,16,69.56666667,30.43333333,FALSE,8,1,0,1,0,1,-8,82.54566644,회복실패,1,4.493964507
고영표,2024,KT,SP,34,187,88,2024-04-02,Home,19.8,0,1.17,6,10,100,85,0,0,7,0,4,0,0,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,139,8387,278,0.371518428,40.7,59.3,1.833,-1.393722222,3.226722222,73,64.61111111,8.388888889,5.713888889,-5.713888889,135.3,134.0277778,1.272222222,,변화구,14.16666667,47.06666667,228,15,64.43333333,35.56666667,FALSE,0,1,0,1,0,1,0,35.07026016,회복실패,0,2.607112622
고영표,2024,KT,SP,34,187,88,2024-06-19,Home,32,10.8,1.8,5,15,100,89,6,6,9,0,4,0,0,inf,FALSE,77,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,4271,0.371518428,40.7,59.3,1.566,-1.660722222,3.226722222,59,64.61111111,-5.611111111,5.713888889,5.086111111,135.5,134.0277778,1.472222222,0.95,변화구,17.8,53.46666667,260,15,59.3,40.7,FALSE,5,1,0,1,0,1,-5,50.11857619,회복충분,0,2.795785199
고영표,2024,KT,SP,34,187,88,2024-06-25,Away,25.3,0,0.29,7,22,100,83,0,0,2,0,5,0,0,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,46,8387,4348,0.371518428,40.7,59.3,1.737,-1.489722222,3.226722222,85,64.61111111,20.38888889,5.713888889,-5.713888889,137.15,134.0277778,3.122222222,0.95,변화구,11.85714286,43.82380952,257,18,59.3,40.7,FALSE,77,1,0,1,0,1,-77,30.71608775,회복실패,0,2.917520222
고영표,2024,KT,SP,34,187,88,2024-06-30,Home,26.3,0,1.26,6.333333333,28.33333333,100,93,1,0,6,0,5,2,0,2.5,FALSE,4,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,4387,0.371518428,40.7,59.3,2.534,-0.692722222,3.226722222,73,64.61111111,8.388888889,5.713888889,-5.713888889,133.5,134.0277778,-0.527777778,0.95,변화구,14.68421053,44.34135338,265,18.33333333,59.3,40.7,FALSE,5,1,0,1,0,1,-5,55.23468175,회복실패,1,4.036483238
고영표,2024,KT,SP,34,187,88,2024-07-12,Away,27.3,6.35,2.47,5.666666667,34,100,96,4,4,12,0,6,2,1,3,FALSE,11,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,368,8387,5033,0.371518428,40.7,59.3,2.637,-0.589722222,3.226722222,60,64.61111111,-4.611111111,5.713888889,0.636111111,133.4,134.0277778,-0.627777778,0.95,변화구,16.94117647,43.48252985,272,19,59.3,40.7,FALSE,4,1,0,1,0,1,-4,49.62087944,회복충분,0,2.994742543
고영표,2024,KT,SP,34,187,88,2024-07-18,Away,25.5,9,2.6,5,39,100,93,5,5,11,0,2,2,0,1,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,5434,0.371518428,40.7,59.3,3.566,0.339277778,3.226722222,52,64.61111111,-12.61111111,5.713888889,3.286111111,133.4,134.0277778,-0.627777778,0.95,변화구,18.6,50.225387,282,17,59.3,40.7,FALSE,11,1,0,1,0,1,-11,58.20592509,회복실패,0,3.18511298
고영표,2024,KT,SP,34,187,88,2024-07-25,Home,33.3,1.29,0.86,7,46,100,94,1,1,6,0,4,0,2,inf,FALSE,6,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,5462,0.371518428,40.7,59.3,2.88,-0.346722222,3.226722222,79,64.61111111,14.38888889,5.713888889,-4.423888889,133.5,134.0277778,-0.527777778,0.95,변화구,13.42857143,48.9697479,283,17.66666667,59.3,40.7,FALSE,5,1,0,1,0,1,-5,39.21134894,회복충분,0,3.172007166
고영표,2024,KT,SP,34,187,88,2024-07-31,Home,32.7,7.2,2.2,5,51,100,95,7,4,11,2,4,0,1,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,6014,0.371518428,40.7,59.3,7.366,4.139277778,3.226722222,55,64.61111111,-9.611111111,5.713888889,1.486111111,133.35,134.0277778,-0.677777778,0.95,변화구,19,51.02857143,282,17,59.3,40.7,FALSE,6,1,0,1,0,1,-6,59.63952268,회복실패,0,3.18511298
고영표,2024,KT,SP,34,187,88,2024-08-06,Away,32.6,1.42,1.11,6.333333333,57.33333333,100,93,2,1,5,0,2,2,0,1,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,207,8387,6551,0.371518428,40.7,59.3,3.482,0.255277778,3.226722222,70,64.61111111,5.388888889,5.713888889,-4.293888889,135.55,134.0277778,1.522222222,0.95,변화구,14.68421053,47.11278196,282,18.33333333,59.3,40.7,FALSE,5,1,0,1,0,1,-5,43.89207612,회복실패,0,3.18511298
고영표,2024,KT,SP,34,187,88,2024-08-11,Home,33,18,3.25,4,61.33333333,100,92,8,8,12,2,2,1,0,2,FALSE,4,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,6823,0.371518428,40.7,59.3,9.416,6.189277778,3.226722222,40,64.61111111,-24.61111111,5.713888889,12.28611111,132.95,134.0277778,-1.077777778,0.95,변화구,23,56.68421053,280,15.33333333,59.3,40.7,FALSE,5,1,0,1,0,1,-5,82.93907624,회복실패,1,4.197038893
고영표,2024,KT,SP,34,187,88,2024-08-17,Home,32,3.6,1.8,5,66.33333333,100,83,2,2,9,0,6,0,2,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,7375,0.371518428,40.7,59.3,1.966,-1.260722222,3.226722222,65,64.61111111,0.388888889,5.713888889,-2.113888889,132.45,134.0277778,-1.577777778,0.95,변화구,16.6,54.28421053,268,15.33333333,59.3,40.7,FALSE,4,1,0,1,0,1,-4,48.90833589,회복실패,0,3.035261035
고영표,2024,KT,SP,34,187,88,2024-08-23,Away,30.1,4.5,1.67,6,72.33333333,100,95,3,3,10,0,9,0,1,inf,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39,8387,7414,0.371518428,40.7,59.3,0.666,-2.560722222,3.226722222,72,64.61111111,7.388888889,5.713888889,-1.213888889,133.8,134.0277778,-0.227777778,0.95,변화구,15.83333333,55.43333333,270,15,59.3,40.7,FALSE,5,1,0,1,0,1,-5,46.38067169,회복실패,0,3.056668456
고영표,2024,KT,SP,34,187,88,2024-08-29,Away,31.7,9.64,2.14,4.666666667,77,100,100,5,5,9,0,7,1,1,7,FALSE,5,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,8387,7460,0.371518428,40.7,59.3,1.452,-1.774722222,3.226722222,59,64.61111111,-5.611111111,5.713888889,3.926111111,133.25,134.0277778,-0.777777778,0.95,변화구,21.42857143,53.86190476,278,15.66666667,59.3,40.7,FALSE,5,1,0,1,0,1,-5,67.49026378,회복실패,0,3.142298139
