이름,연도,팀,보직,나이,키,몸무게,날짜,구장,온도,ERA,WHIP,이닝,누적이닝,총이닝,투구수,실점,자책점,피안타,피홈런,탈삼진,볼넷,사구,K/BB,연투여부,휴식일수,연투일수,연투횟수,WBC_2023,올림픽_2021,아시안게임_2023,아시아챔피언십_2023,아시아선수권_2023,프리미어12_2019,PS_KS,PS_PO,PS_SP,PS_V,PS_WC,이동거리,총이동거리,누적이동거리,직구_피안타율,직구_구사율,변화구_구사율,FIP,FIP_변화량,평균_FIP,GS,평균_GS,GS_변화량,평균_ERA,ERA_변화량,구속,평균_구속,구속_변화량,부상위험도
심창민,2021,삼성,RP,32,185,86,2021-05-09,Home,20.5,0,1.5,1.333333333,13.33333333,51.33333333,26,0,0,0,0,2,2,0,1,TRUE,0,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,1272,0.294,46.2,53.8,4.67,-0.49375,5.16375,46,43.55932203,2.440677966,6.444642857,-6.444642857,144.4,142.4203704,1.97962963,
심창민,2021,삼성,RP,32,185,86,2021-05-12,Away,26.3,0,1.5,0.666666667,14,51.33333333,20,0,0,1,0,1,0,1,inf,FALSE,2,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,1548,0.294,46.2,53.8,4.67,-0.49375,5.16375,44,43.55932203,0.440677966,6.444642857,-6.444642857,139.8,142.4203704,-2.62037037,
심창민,2021,삼성,RP,32,185,86,2021-05-17,Away,16.5,0,2,1,15,51.33333333,23,0,0,0,0,2,2,0,1,FALSE,4,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,1579,0.294,46.2,53.8,5.17,0.00625,5.16375,44,43.55932203,0.440677966,6.444642857,-6.444642857,144.2,142.4203704,1.77962963,
심창민,2021,삼성,RP,32,185,86,2021-05-21,Home,20.1,54,9,0.333333333,15.33333333,51.33333333,26,2,2,3,0,0,0,0,inf,FALSE,3,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,1873,0.294,46.2,53.8,3.17,-1.99375,5.16375,37,43.55932203,-6.559322034,6.444642857,47.55535714,145.5,142.4203704,3.07962963,
심창민,2021,삼성,RP,32,185,86,2021-05-26,Away,19.3,0,0,1.666666667,17,51.33333333,28,0,0,0,0,5,0,0,inf,FALSE,4,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,1961,0.294,46.2,53.8,-2.83,-7.99375,5.16375,55,43.55932203,11.44067797,6.444642857,-6.444642857,142.7,142.4203704,0.27962963,
심창민,2021,삼성,RP,32,185,86,2021-05-29,Home,22,0,0,1,18,51.33333333,13,0,0,0,0,1,0,0,inf,FALSE,2,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,2049,0.294,46.2,53.8,1.17,-3.99375,5.16375,47,43.55932203,3.440677966,6.444642857,-6.444642857,143.2,142.4203704,0.77962963,
심창민,2021,삼성,RP,32,185,86,2021-05-30,Home,23.5,0,1,1,19,51.33333333,25,0,0,0,0,1,1,0,1,TRUE,0,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,2049,0.294,46.2,53.8,4.17,-0.99375,5.16375,45,43.55932203,1.440677966,6.444642857,-6.444642857,144.2,142.4203704,1.77962963,
심창민,2021,삼성,RP,32,185,86,2021-06-02,Away,24.2,0,0,1,20,51.33333333,14,0,0,0,0,1,0,1,inf,FALSE,2,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,2362,0.294,46.2,53.8,4.17,-0.99375,5.16375,47,43.55932203,3.440677966,6.444642857,-6.444642857,143.4,142.4203704,0.97962963,
심창민,2021,삼성,RP,32,185,86,2021-06-06,Away,25.5,0,3,0.333333333,20.33333333,51.33333333,7,0,0,0,0,1,1,0,1,FALSE,1,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,2387,0.294,46.2,53.8,6.17,1.00625,5.16375,41,43.55932203,-2.559322034,6.444642857,-6.444642857,142,142.4203704,-0.42037037,
심창민,2021,삼성,RP,32,185,86,2021-06-08,Home,24.4,0,0,0.333333333,20.66666667,51.33333333,13,0,0,0,0,0,0,1,inf,FALSE,1,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,310,9361,2697,0.294,46.2,53.8,12.17,7.00625,5.16375,42,43.55932203,-1.559322034,6.444642857,-6.444642857,144.5,142.4203704,2.07962963,
심창민,2021,삼성,RP,32,185,86,2021-06-09,Home,24.2,0,1,1,21.66666667,51.33333333,17,0,0,1,0,0,0,0,inf,TRUE,0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,2697,0.294,46.2,53.8,3.17,-1.99375,5.16375,45,43.55932203,1.440677966,6.444642857,-6.444642857,146.5,142.4203704,4.07962963,
심창민,2021,삼성,RP,32,185,86,2021-06-10,Home,24.6,0,0,1,22.66666667,51.33333333,15,0,0,0,0,2,0,0,inf,TRUE,0,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,2697,0.294,46.2,53.8,-0.83,-5.99375,5.16375,48,43.55932203,4.440677966,6.444642857,-6.444642857,146.5,142.4203704,4.07962963,
심창민,2021,삼성,RP,32,185,86,2021-06-12,Home,24.6,0,0,0.333333333,23,51.33333333,4,0,0,0,0,1,0,0,inf,FALSE,1,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,2697,0.294,46.2,53.8,-2.83,-7.99375,5.16375,43,43.55932203,-0.559322034,6.444642857,-6.444642857,,142.4203704,,
심창민,2021,삼성,RP,32,185,86,2021-06-13,Home,27.2,0,7.5,0.666666667,23.66666667,51.33333333,31,0,0,3,0,0,2,0,0,TRUE,0,2,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,2697,0.294,46.2,53.8,12.17,7.00625,5.16375,37,43.55932203,-6.559322034,6.444642857,-6.444642857,144.7,142.4203704,2.27962963,
심창민,2021,삼성,RP,32,185,86,2021-06-15,Away,26.4,0,1,1,24.66666667,51.33333333,18,0,0,0,0,3,1,0,3,FALSE,1,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,294,9361,2991,0.294,46.2,53.8,0.17,-4.99375,5.16375,47,43.55932203,3.440677966,6.444642857,-6.444642857,143.8,142.4203704,1.37962963,
심창민,2021,삼성,RP,32,185,86,2021-06-16,Away,27.2,0,1,1,25.66666667,51.33333333,17,0,0,1,0,2,0,0,inf,TRUE,0,2,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,2991,0.294,46.2,53.8,-0.83,-5.99375,5.16375,47,43.55932203,3.440677966,6.444642857,-6.444642857,145.1,142.4203704,2.67962963,
심창민,2021,삼성,RP,32,185,86,2021-06-18,Away,23.2,0,1,1,26.66666667,51.33333333,15,0,0,0,0,1,1,0,1,FALSE,1,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,386,9361,3377,0.294,46.2,53.8,4.17,-0.99375,5.16375,45,43.55932203,1.440677966,6.444642857,-6.444642857,143.3,142.4203704,0.87962963,
심창민,2021,삼성,RP,32,185,86,2021-06-23,Home,23,0,0,1,27.66666667,51.33333333,12,0,0,0,0,2,0,0,inf,FALSE,4,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,3473,0.294,46.2,53.8,-0.83,-5.99375,5.16375,48,43.55932203,4.440677966,6.444642857,-6.444642857,139.7,142.4203704,-2.72037037,
심창민,2021,삼성,RP,32,185,86,2021-06-26,Home,26.6,9,3,1,28.66666667,51.33333333,32,1,1,2,1,2,1,1,2,FALSE,2,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,3473,0.294,46.2,53.8,18.17,13.00625,5.16375,41,43.55932203,-2.559322034,6.444642857,2.555357143,141.8,142.4203704,-0.62037037,
심창민,2021,삼성,RP,32,185,86,2021-06-27,Home,27.1,27,4.5,1.333333333,30,51.33333333,30,4,4,5,2,1,1,0,1,TRUE,0,2,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,3473,0.294,46.2,53.8,23.42,18.25625,5.16375,34,43.55932203,-9.559322034,6.444642857,20.55535714,141.1,142.4203704,-1.32037037,
심창민,2021,삼성,RP,32,185,86,2021-06-30,Away,27.5,18,2,2,32,51.33333333,42,4,4,3,1,2,1,0,2,FALSE,2,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,3786,0.294,46.2,53.8,9.17,4.00625,5.16375,43,43.55932203,-0.559322034,6.444642857,11.55535714,145.3,142.4203704,2.87962963,
심창민,2021,삼성,RP,32,185,86,2021-07-08,Home,25.3,0,0,1,33,51.33333333,16,0,0,0,0,2,0,0,inf,FALSE,7,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,4243,0.294,46.2,53.8,-0.83,-5.99375,5.16375,48,43.55932203,4.440677966,6.444642857,-6.444642857,144.4,142.4203704,1.97962963,
심창민,2021,삼성,RP,32,185,86,2021-07-10,Home,28.6,0,0,1,34,51.33333333,6,0,0,0,0,0,0,0,inf,FALSE,1,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,4243,0.294,46.2,53.8,3.17,-1.99375,5.16375,46,43.55932203,2.440677966,6.444642857,-6.444642857,140,142.4203704,-2.42037037,
심창민,2021,삼성,RP,32,185,86,2021-08-12,Home,28.8,18,1,1,35,51.33333333,21,2,2,1,1,1,0,1,inf,FALSE,32,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,4693,0.294,46.2,53.8,17.17,12.00625,5.16375,42,43.55932203,-1.559322034,6.444642857,11.55535714,143.5,142.4203704,1.07962963,
심창민,2021,삼성,RP,32,185,86,2021-08-14,Away,29.1,0,0.6,1.666666667,36.66666667,51.33333333,25,0,0,0,0,1,1,0,1,FALSE,1,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,4969,0.294,46.2,53.8,3.77,-1.39375,5.16375,49,43.55932203,5.440677966,6.444642857,-6.444642857,141.4,142.4203704,-1.02037037,
심창민,2021,삼성,RP,32,185,86,2021-08-15,Away,30.4,0,1.5,1.333333333,38,51.33333333,30,0,0,0,0,2,2,0,1,TRUE,0,2,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,4969,0.294,46.2,53.8,4.67,-0.49375,5.16375,46,43.55932203,2.440677966,6.444642857,-6.444642857,143.7,142.4203704,1.27962963,
심창민,2021,삼성,RP,32,185,86,2021-08-17,Away,29.5,27,9,0.333333333,38.33333333,51.33333333,11,1,1,2,0,0,1,0,0,FALSE,1,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,139,9361,5108,0.294,46.2,53.8,12.17,7.00625,5.16375,37,43.55932203,-6.559322034,6.444642857,20.55535714,139,142.4203704,-3.42037037,
심창민,2021,삼성,RP,32,185,86,2021-08-24,Home,29.5,0,0.5,2,40.33333333,51.33333333,29,0,0,0,0,2,1,0,2,FALSE,6,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,5264,0.294,46.2,53.8,2.67,-2.49375,5.16375,52,43.55932203,8.440677966,6.444642857,-6.444642857,142.7,142.4203704,0.27962963,
심창민,2021,삼성,RP,32,185,86,2021-09-11,Away,29.5,0,0,1,41.33333333,51.33333333,13,0,0,0,0,3,0,0,inf,FALSE,13,1,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,156,9361,6471,0.294,46.2,53.8,-2.83,-7.99375,5.16375,49,43.55932203,5.440677966,6.444642857,-6.444642857,144.6,142.4203704,2.17962963,
심창민,2021,삼성,RP,32,185,86,2021-09-12,Away,28.7,0,1,1,42.33333333,51.33333333,21,0,0,1,0,2,0,0,inf,TRUE,0,2,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,6471,0.294,46.2,53.8,-0.83,-5.99375,5.16375,47,43.55932203,3.440677966,6.444642857,-6.444642857,144.2,142.4203704,1.77962963,
심창민,2021,삼성,RP,32,185,86,2021-09-15,Home,24.3,0,0,0.666666667,43,51.33333333,11,0,0,0,0,1,0,0,inf,FALSE,2,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,6627,0.294,46.2,53.8,0.17,-4.99375,5.16375,45,43.55932203,1.440677966,6.444642857,-6.444642857,137,142.4203704,-5.42037037,
심창민,2021,삼성,RP,32,185,86,2021-09-17,Home,21.8,0,0,0.666666667,43.66666667,51.33333333,8,0,0,0,0,1,0,0,inf,FALSE,1,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,6627,0.294,46.2,53.8,0.17,-4.99375,5.16375,45,43.55932203,1.440677966,6.444642857,-6.444642857,143.3,142.4203704,0.87962963,
심창민,2021,삼성,RP,32,185,86,2021-09-19,Away,26.2,0,0,0.666666667,44.33333333,51.33333333,9,0,0,0,0,0,0,0,inf,FALSE,1,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,6940,0.294,46.2,53.8,3.17,-1.99375,5.16375,44,43.55932203,0.440677966,6.444642857,-6.444642857,144,142.4203704,1.57962963,
심창민,2021,삼성,RP,32,185,86,2021-09-21,Away,26.3,0,0,0.666666667,45,51.33333333,8,0,0,0,0,0,0,0,inf,FALSE,1,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,405,9361,7345,0.294,46.2,53.8,3.17,-1.99375,5.16375,44,43.55932203,0.440677966,6.444642857,-6.444642857,141,142.4203704,-1.42037037,
심창민,2021,삼성,RP,32,185,86,2021-09-23,Away,23.8,54,9,0.333333333,45.33333333,51.33333333,16,2,2,2,0,0,1,0,0,FALSE,1,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,386,9361,7731,0.294,46.2,53.8,12.17,7.00625,5.16375,36,43.55932203,-7.559322034,6.444642857,47.55535714,139.9,142.4203704,-2.52037037,
심창민,2021,삼성,RP,32,185,86,2021-09-25,Home,24.3,0,0,1,46.33333333,51.33333333,8,0,0,0,0,1,0,0,inf,FALSE,1,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,294,9361,8025,0.294,46.2,53.8,1.17,-3.99375,5.16375,47,43.55932203,3.440677966,6.444642857,-6.444642857,140.2,142.4203704,-2.22037037,
심창민,2021,삼성,RP,32,185,86,2021-09-30,Home,24.9,0,3,0.666666667,47,51.33333333,18,0,0,0,0,0,2,0,0,FALSE,4,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,8025,0.294,46.2,53.8,12.17,7.00625,5.16375,40,43.55932203,-3.559322034,6.444642857,-6.444642857,138.8,142.4203704,-3.62037037,
심창민,2021,삼성,RP,32,185,86,2021-10-03,Away,28.6,0,0,1,48,51.33333333,9,0,0,0,0,1,0,0,inf,FALSE,2,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,8319,0.294,46.2,53.8,1.17,-3.99375,5.16375,47,43.55932203,3.440677966,6.444642857,-6.444642857,139.6,142.4203704,-2.82037037,
심창민,2021,삼성,RP,32,185,86,2021-10-06,Away,25.5,18,4,1,49,51.33333333,26,2,2,4,1,0,0,0,inf,FALSE,2,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,8343,0.294,46.2,53.8,16.17,11.00625,5.16375,38,43.55932203,-5.559322034,6.444642857,11.55535714,141.8,142.4203704,-0.62037037,
심창민,2021,삼성,RP,32,185,86,2021-10-14,Away,23,0,1,1,50,51.33333333,16,0,0,0,0,0,1,0,0,FALSE,7,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,8913,0.294,46.2,53.8,6.17,1.00625,5.16375,44,43.55932203,0.440677966,6.444642857,-6.444642857,141.8,142.4203704,-0.62037037,
심창민,2021,삼성,RP,32,185,86,2021-10-16,Home,14.8,13.5,4.5,0.666666667,50.66666667,51.33333333,21,1,1,1,0,1,2,0,0.5,FALSE,1,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,9138,0.294,46.2,53.8,9.17,4.00625,5.16375,39,43.55932203,-4.559322034,6.444642857,7.055357143,139.1,142.4203704,-3.32037037,
심창민,2021,삼성,RP,32,185,86,2021-10-19,Home,14.9,0,6,0.333333333,51,51.33333333,7,0,0,1,0,0,1,0,0,FALSE,2,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,9361,9138,0.294,46.2,53.8,12.17,7.00625,5.16375,39,43.55932203,-4.559322034,6.444642857,-6.444642857,137,142.4203704,-5.42037037,
심창민,2021,삼성,RP,32,185,86,2021-10-27,Away,25.5,54,9,0.333333333,51.33333333,51.33333333,13,2,2,2,0,0,1,0,0,FALSE,7,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,310,9361,9448,0.294,46.2,53.8,12.17,7.00625,5.16375,36,43.55932203,-7.559322034,6.444642857,47.55535714,141,142.4203704,-1.42037037,
앤더슨,2024,SSG,SP,31,194,83,2024-05-10,Away,22,0,1.33,3,3,115.6666667,46,0,0,3,0,6,1,0,6,FALSE,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,291,10141,2941,0.211,53.5,46.5,0.166,-3.246958333,3.412958333,59,64,-5,4.757083333,-4.757083333,152.5,150.8833333,1.616666667,
앤더슨,2024,SSG,SP,31,194,83,2024-05-17,Away,25.5,3,1.33,3,6,115.6666667,58,1,1,4,0,4,0,0,inf,FALSE,6,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,25,10141,3275,0.211,53.5,46.5,0.499,-2.913958333,3.412958333,57,64,-7,4.757083333,-1.757083333,151.1,150.8833333,0.216666667,
앤더슨,2024,SSG,SP,31,194,83,2024-05-24,Home,20.8,13.5,2.25,4,10,115.6666667,84,6,6,8,2,9,1,0,9,FALSE,6,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,10141,3345,0.211,53.5,46.5,5.916,2.503041667,3.412958333,53,64,-11,4.757083333,8.742916667,151.4,150.8833333,0.516666667,
앤더슨,2024,SSG,SP,31,194,83,2024-05-30,Home,21.3,3,1,6,16,115.6666667,97,2,2,3,0,7,3,0,2.333333333,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10141,3345,0.211,53.5,46.5,2.333,-1.079958333,3.412958333,72,64,8,4.757083333,-1.757083333,152.6,150.8833333,1.716666667,
앤더슨,2024,SSG,SP,31,194,83,2024-06-05,Home,22.6,1.5,0.83,6,22,115.6666667,101,2,1,4,0,10,1,1,10,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10141,3395,0.211,53.5,46.5,0.833,-2.579958333,3.412958333,79,64,15,4.757083333,-3.257083333,152.4,150.8833333,1.516666667,
앤더슨,2024,SSG,SP,31,194,83,2024-06-11,Home,24.6,12,3.67,3,25,115.6666667,82,4,4,9,0,3,2,0,1.5,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,405,10141,4205,0.211,53.5,46.5,3.166,-0.246958333,3.412958333,44,64,-20,4.757083333,7.242916667,151.9,150.8833333,1.016666667,
앤더슨,2024,SSG,SP,31,194,83,2024-06-18,Away,26.3,3,1.33,6,31,115.6666667,101,2,2,5,2,6,3,0,2,FALSE,6,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,156,10141,4537,0.211,53.5,46.5,6.999,3.586041667,3.412958333,65,64,1,4.757083333,-1.757083333,148.2,150.8833333,-2.683333333,
앤더슨,2024,SSG,SP,31,194,83,2024-06-23,Home,27.5,7.71,1.5,4.666666667,35.66666667,115.6666667,94,4,4,4,2,8,3,0,2.666666667,FALSE,4,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10141,4850,0.211,53.5,46.5,7.237,3.824041667,3.412958333,58,64,-6,4.757083333,2.952916667,148.9,150.8833333,-1.983333333,
앤더슨,2024,SSG,SP,31,194,83,2024-06-29,Away,31,0,1.4,5,40.66666667,115.6666667,88,0,0,7,0,4,0,1,inf,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10141,4896,0.211,53.5,46.5,2.166,-1.246958333,3.412958333,67,64,3,4.757083333,-4.757083333,148,150.8833333,-2.883333333,
앤더슨,2024,SSG,RP,31,194,83,2024-07-04,Away,30.2,0,0,1,41.66666667,115.6666667,21,0,0,0,0,3,0,0,inf,FALSE,4,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10141,5243,0.211,53.5,46.5,-2.834,-6.246958333,3.412958333,49,64,-15,4.757083333,-4.757083333,155.1,150.8833333,4.216666667,
앤더슨,2024,SSG,SP,31,194,83,2024-07-11,Home,27.1,0,0.6,6.666666667,48.33333333,115.6666667,101,2,0,2,0,10,2,0,5,FALSE,6,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10141,5612,0.211,53.5,46.5,1.066,-2.346958333,3.412958333,84,64,20,4.757083333,-4.757083333,151.4,150.8833333,0.516666667,
앤더슨,2024,SSG,SP,31,194,83,2024-07-19,Home,29,4.5,0.67,6,54.33333333,115.6666667,90,3,3,2,1,11,2,0,5.5,FALSE,7,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,10141,6258,0.211,53.5,46.5,2.666,-0.746958333,3.412958333,76,64,12,4.757083333,-0.257083333,152,150.8833333,1.116666667,
앤더슨,2024,SSG,SP,31,194,83,2024-07-26,Home,31,1.42,0.95,6.333333333,60.66666667,115.6666667,102,1,1,5,1,11,1,0,11,FALSE,6,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39,10141,6336,0.211,53.5,46.5,2.219,-1.193958333,3.412958333,79,64,15,4.757083333,-3.337083333,152.1,150.8833333,1.216666667,
앤더슨,2024,SSG,SP,31,194,83,2024-08-01,Home,31.8,1.42,0.95,6.333333333,67,115.6666667,98,1,1,3,0,10,3,0,3.333333333,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10141,6336,0.211,53.5,46.5,1.429,-1.983958333,3.412958333,78,64,14,4.757083333,-3.337083333,151.4,150.8833333,0.516666667,
앤더슨,2024,SSG,SP,31,194,83,2024-08-07,Away,25.5,0,1.5,5.333333333,72.33333333,115.6666667,98,0,0,5,0,4,3,1,1.333333333,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10141,6959,0.211,53.5,46.5,3.916,0.503041667,3.412958333,65,64,1,4.757083333,-4.757083333,149.9,150.8833333,-0.983333333,
앤더슨,2024,SSG,SP,31,194,83,2024-08-13,Away,31.9,0,1.59,5.666666667,78,115.6666667,101,0,0,5,0,8,4,1,2,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,369,10141,7353,0.211,53.5,46.5,2.99,-0.422958333,3.412958333,69,64,5,4.757083333,-4.757083333,150.9,150.8833333,0.0166666667,
앤더슨,2024,SSG,SP,31,194,83,2024-08-20,Away,34.4,3.6,1.8,5,83,115.6666667,93,2,2,4,0,4,5,0,0.8,FALSE,6,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,10141,7768,0.211,53.5,46.5,4.566,1.153041667,3.412958333,58,64,-6,4.757083333,-1.157083333,151.1,150.8833333,0.216666667,
앤더슨,2024,SSG,SP,31,194,83,2024-08-25,Home,32.8,5.06,1.31,5.333333333,88.33333333,115.6666667,101,3,3,3,0,12,4,0,3,FALSE,4,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10141,7814,0.211,53.5,46.5,0.916,-2.496958333,3.412958333,70,64,6,4.757083333,0.302916667,150.8,150.8833333,-0.0833333333,
앤더슨,2024,SSG,SP,31,194,83,2024-08-31,Home,30.4,12.46,1.38,4.333333333,92.66666667,115.6666667,77,7,6,4,1,6,2,2,3,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,309,10141,8432,0.211,53.5,46.5,6.166,2.753041667,3.412958333,56,64,-8,4.757083333,7.702916667,152.2,150.8833333,1.316666667,
앤더슨,2024,SSG,SP,31,194,83,2024-09-07,Away,30.8,0,1,6,98.66666667,115.6666667,98,0,0,4,0,5,2,0,2.5,FALSE,6,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,386,10141,8864,0.211,53.5,46.5,2.499,-0.913958333,3.412958333,73,64,9,4.757083333,-4.757083333,148,150.8833333,-2.883333333,
