Name,Team,Year,Date,Opp,Role,Dec,ERA,WHIP,IP,NP,R,ER,H,HR,SO,BB,HB,GS,Venue,Stadium,Time,Temp
전사민,NC,2025,2025-04-24,@ LG,RP,H,0.0,0.0,1,14,0,0,0,0,0,0,0,,Away,잠실 야구장,18:30,17.0
전사민,NC,2025,2025-04-22,@ LG,RP,,13.5,3.0,0 ⅔,10,1,1,2,0,1,0,0,,Away,잠실 야구장,18:30,17.5
전사민,NC,2025,2025-04-20,@ Hanwha,RP,,0.0,,0,21,2,2,2,0,0,2,0,,Away,대전 한화생명 볼파크,14:00,21.5
전사민,NC,2025,2025-04-13,vs. Lotte,RP,H,0.0,1.8,1 ⅔,27,0,0,1,0,0,2,0,,Home,창원 NC 파크,14:00,12.3
전사민,NC,2025,2025-04-11,vs. Lotte,RP,L,9.0,1.0,1,23,1,1,1,0,0,0,1,,Home,창원 NC 파크,18:30,15.6
전사민,NC,2025,2025-04-09,@ KT,RP,,27.0,3.0,0 ⅔,12,2,2,1,1,0,1,0,,Away,수원 KT 위즈파크,18:30,14.1
전사민,NC,2025,2025-04-06,@ Kiwoom,RP,W,0.0,1.5,1 ⅓,23,0,0,2,0,0,0,0,,Away,고척 스카이돔,14:00,25.5
전사민,NC,2025,2025-04-05,@ Kiwoom,RP,H,0.0,0.6,1 ⅔,16,0,0,1,0,2,0,0,,Away,고척 스카이돔,17:00,25.5
전사민,NC,2025,2025-03-27,@ Samsung,RP,H,0.0,0.0,1,14,0,0,0,0,0,0,0,,Away,대구 삼성 라이온즈 파크,18:30,17.1
전사민,NC,2025,2025-03-26,@ Samsung,RP,,0.0,0.0,1,12,0,0,0,0,1,0,0,,Away,대구 삼성 라이온즈 파크,18:30,16.0
전사민,NC,2025,2025-03-23,@ Kia,RP,H,0.0,0.0,1,10,0,0,0,0,2,0,0,,Away,광주 기아 챔피언스 필드,14:00,23.6
김진호,NC,2025,2025-07-10,vs. Samsung,RP,,6.75,0.75,1 ⅓,17,1,1,0,0,0,1,1,,Home,창원 NC 파크,18:30,30.5
김진호,NC,2025,2025-07-09,vs. Samsung,RP,H,0.0,1.0,1,22,0,0,1,0,1,0,0,,Home,창원 NC 파크,18:30,30.8
김진호,NC,2025,2025-07-06,vs. SSG,RP,H,0.0,1.5,0 ⅔,10,0,0,1,0,2,0,0,,Home,창원 NC 파크,17:00,32.8
김진호,NC,2025,2025-07-03,@ Hanwha,RP,,0.0,1.0,1,22,0,0,0,0,2,1,1,,Away,대전 한화생명 볼파크,18:30,32.0
김진호,NC,2025,2025-07-02,@ Hanwha,RP,H,0.0,0.0,1,10,0,0,0,0,1,0,0,,Away,대전 한화생명 볼파크,18:30,32.4
김진호,NC,2025,2025-07-01,@ Hanwha,RP,,0.0,,0,6,2,2,1,1,0,1,0,,Away,대전 한화생명 볼파크,18:30,33.2
김진호,NC,2025,2025-06-29,vs. Doosan,RP,,0.0,1.0,1,6,0,0,1,0,0,0,0,,Home,창원 NC 파크,17:00,31.6
김진호,NC,2025,2025-06-27,vs. Doosan,RP,,9.0,3.0,1,25,1,1,2,0,1,1,0,,Home,창원 NC 파크,18:30,29.0
김진호,NC,2025,2025-06-25,vs. Lotte,RP,H,0.0,1.0,1,19,0,0,0,0,1,1,0,,Home,창원 NC 파크,18:30,25.2
김진호,NC,2025,2025-06-12,@ Kiwoom,RP,,0.0,0.0,1,10,0,0,0,0,1,0,0,,Away,고척 스카이돔,18:30,25.5
김진호,NC,2025,2025-06-10,@ Kiwoom,RP,,0.0,1.0,1,17,0,0,1,0,1,0,0,,Away,고척 스카이돔,18:30,25.5
김진호,NC,2025,2025-06-08,@ Samsung,RP,,0.0,1.0,1,16,0,0,0,0,0,1,0,,Away,대구 삼성 라이온즈 파크,17:00,25.5
김진호,NC,2025,2025-06-07,@ Samsung,RP,W,0.0,1.5,1 ⅓,23,0,0,1,0,1,1,0,,Away,대구 삼성 라이온즈 파크,17:00,23.6
김진호,NC,2025,2025-06-04,vs. LG,RP,,13.5,4.5,0 ⅔,23,1,1,3,0,2,0,0,,Home,창원 NC 파크,18:30,23.8
김진호,NC,2025,2025-06-01,vs. Hanwha,RP,,0.0,0.0,1 ⅓,19,0,0,0,0,2,0,0,,Home,창원 NC 파크,17:00,23.3
김진호,NC,2025,2025-05-31,vs. Hanwha,RP,,0.0,0.0,0 ⅓,1,0,0,0,0,0,0,0,,Home,창원 NC 파크,17:00,26.8
김진호,NC,2025,2025-05-29,@ SSG,RP,,0.0,2.0,1,10,0,0,1,0,1,1,0,,Away,인천 SSG 랜더스필드,18:30,23.1
김진호,NC,2025,2025-05-27,@ SSG,RP,,0.0,0.0,1,17,0,0,0,0,2,0,0,,Away,인천 SSG 랜더스필드,18:30,20.6
김진호,NC,2025,2025-05-25,@ Doosan,RP,,0.0,1.0,1,14,0,0,0,0,0,1,0,,Away,잠실 야구장,14:00,22.3
김진호,NC,2025,2025-05-22,vs. Hanwha,RP,W,0.0,0.0,1 ⅓,18,0,0,0,0,1,0,0,,Home,창원 NC 파크,18:30,18.4
김진호,NC,2025,2025-05-17,vs. Kiwoom,RP,,13.5,3.0,0 ⅔,27,1,1,0,0,1,2,0,,Home,창원 NC 파크,17:00,22.5
김진호,NC,2025,2025-05-15,@ SSG,RP,,0.0,0.0,0 ⅔,11,0,0,0,0,1,0,0,,Away,인천 SSG 랜더스필드,18:30,18.0
김진호,NC,2025,2025-05-13,@ SSG,RP,H,0.0,3.0,0 ⅔,19,0,0,0,0,0,2,0,,Away,인천 SSG 랜더스필드,18:30,22.2
김진호,NC,2025,2025-05-11,@ Doosan,RP,H,0.0,0.0,1,17,0,0,0,0,0,0,1,,Away,잠실 야구장,14:00,19.0
김진호,NC,2025,2025-05-10,@ Doosan,RP,,0.0,0.0,0 ⅔,11,0,0,0,0,1,0,1,,Away,잠실 야구장,17:00,11.9
김진호,NC,2025,2025-05-07,@ KT,RP,H,0.0,0.0,0 ⅔,8,0,0,0,0,0,0,0,,Away,수원 KT 위즈파크,18:30,16.1
김진호,NC,2025,2025-05-05,@ KT,RP,,0.0,1.0,1,17,0,0,1,0,2,0,0,,Away,수원 KT 위즈파크,14:00,15.5
김진호,NC,2025,2025-05-03,@ Lotte,RP,,0.0,1.0,1,17,0,0,1,0,1,0,0,,Away,사직 야구장,17:00,12.9
김진호,NC,2025,2025-04-29,@ Kia,RP,,0.0,,0,3,1,1,1,0,0,0,0,,Away,광주 기아 챔피언스 필드,18:30,21.6
김진호,NC,2025,2025-04-27,@ Samsung,RP,,9.0,3.0,1,23,1,1,2,1,1,1,0,,Away,대구 삼성 라이온즈 파크,14:00,20.2
김진호,NC,2025,2025-04-25,@ Samsung,RP,,0.0,0.0,1 ⅔,27,0,0,0,0,3,0,0,,Away,대구 삼성 라이온즈 파크,18:30,16.8
김진호,NC,2025,2025-04-23,@ LG,RP,,27.0,3.0,0 ⅔,20,2,2,0,0,0,2,0,,Away,잠실 야구장,18:30,21.9
김진호,NC,2025,2025-04-22,@ LG,RP,H,0.0,1.0,1,15,0,0,0,0,0,1,0,,Away,잠실 야구장,18:30,17.5
김진호,NC,2025,2025-04-20,@ Hanwha,RP,,81.0,15.0,0 ⅓,18,3,3,4,0,1,1,0,,Away,대전 한화생명 볼파크,14:00,21.5
김진호,NC,2025,2025-04-13,vs. Lotte,RP,H,0.0,1.0,1,24,0,0,0,0,1,1,0,,Home,창원 NC 파크,14:00,12.3
김진호,NC,2025,2025-04-11,vs. Lotte,RP,,0.0,0.0,1 ⅓,17,0,0,0,0,1,0,0,,Home,창원 NC 파크,18:30,15.6
김진호,NC,2025,2025-04-09,@ KT,RP,,0.0,0.0,1,5,0,0,0,0,0,0,0,,Away,수원 KT 위즈파크,18:30,14.1
김진호,NC,2025,2025-04-06,@ Kiwoom,RP,,0.0,1.0,1,12,0,0,0,0,0,1,0,,Away,고척 스카이돔,14:00,25.5
김진호,NC,2025,2025-04-04,@ Kiwoom,RP,,27.0,6.0,0 ⅓,10,1,1,1,1,0,1,0,,Away,고척 스카이돔,18:30,25.5
김진호,NC,2025,2025-03-27,@ Samsung,RP,H,0.0,3.0,0 ⅔,15,0,0,0,0,0,2,0,,Away,대구 삼성 라이온즈 파크,18:30,17.1
김진호,NC,2025,2025-03-26,@ Samsung,RP,,0.0,0.5,2,28,0,0,1,0,3,0,0,,Away,대구 삼성 라이온즈 파크,18:30,16.0
김영규,NC,2025,2025-07-09,vs. Samsung,RP,H,0.0,3.0,1,14,0,0,3,0,0,0,0,,Home,창원 NC 파크,18:30,30.8
김영규,NC,2025,2025-07-08,vs. Samsung,RP,H,0.0,1.0,1,13,0,0,1,0,0,0,0,,Home,창원 NC 파크,18:30,32.8
김영규,NC,2025,2025-07-06,vs. SSG,RP,H,0.0,0.0,1,12,0,0,0,0,0,0,0,,Home,창원 NC 파크,17:00,32.8
김영규,NC,2025,2025-07-03,@ Hanwha,RP,,9.0,2.0,1,23,1,1,2,1,1,0,0,,Away,대전 한화생명 볼파크,18:30,32.0
김영규,NC,2025,2025-07-01,@ Hanwha,RP,L,0.0,1.5,0 ⅔,17,2,0,1,0,0,0,0,,Away,대전 한화생명 볼파크,18:30,33.2
김영규,NC,2025,2025-06-29,vs. Doosan,RP,,0.0,0.0,1,4,0,0,0,0,0,0,0,,Home,창원 NC 파크,17:00,31.6
김영규,NC,2025,2025-06-27,vs. Doosan,RP,,9.0,3.0,1,19,2,1,2,0,1,1,0,,Home,창원 NC 파크,18:30,29.0
김영규,NC,2025,2025-06-25,vs. Lotte,RP,H,0.0,0.0,1,14,0,0,0,0,2,0,0,,Home,창원 NC 파크,18:30,25.2
김영규,NC,2025,2025-06-21,@ KT,RP,H,0.0,0.0,1,16,0,0,0,0,0,0,0,,Away,수원 KT 위즈파크,17:00,24.3
김영규,NC,2025,2025-06-19,@ LG,RP,H,0.0,1.0,1,19,0,0,1,0,1,0,0,,Away,잠실 야구장,18:30,30.9
김영규,NC,2025,2025-06-17,@ LG,RP,H,0.0,0.0,0 ⅓,4,0,0,0,0,0,0,0,,Away,잠실 야구장,18:30,28.6
김영규,NC,2025,2025-06-14,vs. Kia,RP,,0.0,1.0,1,11,0,0,0,0,0,1,0,,Home,창원 NC 파크,17:00,27.3
이준혁,NC,2025,2025-07-08,vs. Samsung,RP,W,0.0,0.5,2,20,0,0,1,0,2,0,0,,Home,창원 NC 파크,18:30,32.8
이준혁,NC,2025,2025-06-26,vs. Lotte,RP,L,36.0,3.0,1,22,4,4,3,2,0,0,1,,Home,창원 NC 파크,18:30,27.7
이준혁,NC,2025,2025-06-21,@ KT,RP,,0.0,0.0,0 ⅔,3,0,0,0,0,0,0,0,,Away,수원 KT 위즈파크,17:00,24.3
이준혁,NC,2025,2025-06-18,@ LG,RP,,81.0,9.0,0 ⅓,18,3,3,3,0,1,0,0,,Away,잠실 야구장,18:30,28.4
이준혁,NC,2025,2025-06-14,vs. Kia,RP,,9.0,1.0,2,41,2,2,1,0,2,1,0,,Home,창원 NC 파크,17:00,27.3
이준혁,NC,2025,2025-06-12,@ Kiwoom,RP,,0.0,0.6,1 ⅔,24,0,0,1,0,2,0,0,,Away,고척 스카이돔,18:30,25.5
이준혁,NC,2025,2025-06-06,@ Samsung,RP,,0.0,0.0,2,35,0,0,0,0,1,0,1,,Away,대구 삼성 라이온즈 파크,18:30,21.7
이준혁,NC,2025,2025-06-01,vs. Hanwha,SP,,10.13,1.88,2 ⅔,62,3,3,4,1,3,1,1,39.0,Home,창원 NC 파크,17:00,23.3
이준혁,NC,2025,2025-05-05,@ KT,RP,,18.0,3.0,1,25,2,2,3,1,0,0,0,,Away,수원 KT 위즈파크,14:00,15.5
이준혁,NC,2025,2025-05-03,@ Lotte,RP,,5.4,2.4,1 ⅔,28,1,1,4,1,0,0,0,,Away,사직 야구장,17:00,12.9
류진욱,NC,2025,2025-07-10,vs. Samsung,RP,W,0.0,1.2,1 ⅔,32,0,0,2,0,1,0,0,,Home,창원 NC 파크,18:30,30.5
류진욱,NC,2025,2025-07-08,vs. Samsung,RP,SV,18.0,3.0,1,31,2,2,1,0,2,2,0,,Home,창원 NC 파크,18:30,32.8
류진욱,NC,2025,2025-07-06,vs. SSG,RP,SV,0.0,0.0,0 ⅔,10,0,0,0,0,1,0,0,,Home,창원 NC 파크,17:00,32.8
류진욱,NC,2025,2025-07-03,@ Hanwha,RP,,0.0,2.0,2,29,1,0,2,0,0,2,0,,Away,대전 한화생명 볼파크,18:30,32.0
류진욱,NC,2025,2025-07-02,@ Hanwha,RP,SV,0.0,0.0,1 ⅓,11,0,0,0,0,0,0,1,,Away,대전 한화생명 볼파크,18:30,32.4
류진욱,NC,2025,2025-06-29,vs. Doosan,RP,,27.0,4.5,0 ⅔,18,2,2,2,0,0,1,0,,Home,창원 NC 파크,17:00,31.6
류진욱,NC,2025,2025-06-28,vs. Doosan,RP,SV,0.0,1.0,1,6,0,0,1,0,1,0,0,,Home,창원 NC 파크,17:00,30.9
류진욱,NC,2025,2025-06-27,vs. Doosan,RP,SV,0.0,0.0,1,8,0,0,0,0,0,0,0,,Home,창원 NC 파크,18:30,29.0
류진욱,NC,2025,2025-06-25,vs. Lotte,RP,,0.0,0.0,1,9,0,0,0,0,0,0,0,,Home,창원 NC 파크,18:30,25.2
류진욱,NC,2025,2025-06-22,@ KT,RP,SV,0.0,0.0,1,17,0,0,0,0,1,0,0,,Away,수원 KT 위즈파크,17:00,26.8
류진욱,NC,2025,2025-06-21,@ KT,RP,,0.0,,0,1,1,1,0,0,0,0,1,,Away,수원 KT 위즈파크,17:00,24.3
류진욱,NC,2025,2025-06-19,@ LG,RP,SV,0.0,1.0,1,8,0,0,1,0,0,0,0,,Away,잠실 야구장,18:30,30.9
류진욱,NC,2025,2025-06-18,@ LG,RP,L,13.5,3.0,0 ⅔,18,1,1,1,0,0,1,0,,Away,잠실 야구장,18:30,28.4
류진욱,NC,2025,2025-06-17,@ LG,RP,,0.0,0.0,1,11,0,0,0,0,1,0,0,,Away,잠실 야구장,18:30,28.6
류진욱,NC,2025,2025-06-15,vs. Kia,RP,,0.0,0.0,1,13,0,0,0,0,2,0,0,,Home,창원 NC 파크,17:00,28.6
류진욱,NC,2025,2025-06-12,@ Kiwoom,RP,W,0.0,0.5,2,33,0,0,1,0,2,0,0,,Away,고척 스카이돔,18:30,25.5
류진욱,NC,2025,2025-06-10,@ Kiwoom,RP,,0.0,0.0,1,15,0,0,0,0,1,0,0,,Away,고척 스카이돔,18:30,25.5
류진욱,NC,2025,2025-06-07,@ Samsung,RP,,0.0,2.0,1,20,0,0,2,0,1,0,0,,Away,대구 삼성 라이온즈 파크,17:00,23.6
류진욱,NC,2025,2025-06-04,vs. LG,RP,SV,9.0,2.0,1,24,1,1,1,1,2,1,0,,Home,창원 NC 파크,18:30,23.8
류진욱,NC,2025,2025-05-31,vs. Hanwha,RP,L,0.0,,0,24,5,5,3,0,0,2,0,,Home,창원 NC 파크,17:00,26.8
류진욱,NC,2025,2025-05-27,@ SSG,RP,,0.0,2.0,1,20,0,0,1,0,1,1,0,,Away,인천 SSG 랜더스필드,18:30,20.6
류진욱,NC,2025,2025-05-24,@ Doosan,RP,,0.0,2.0,1,18,0,0,1,0,1,1,0,,Away,잠실 야구장,17:00,18.9
류진욱,NC,2025,2025-05-22,vs. Hanwha,RP,SV,0.0,0.0,1,12,0,0,0,0,2,0,0,,Home,창원 NC 파크,18:30,18.4
류진욱,NC,2025,2025-05-21,vs. Hanwha,RP,SV,0.0,2.0,1,20,0,0,2,0,1,0,0,,Home,창원 NC 파크,18:30,23.5
류진욱,NC,2025,2025-05-18,vs. Kiwoom,RP,,0.0,0.0,1,9,0,0,0,0,0,0,0,,Home,창원 NC 파크,14:00,20.6
류진욱,NC,2025,2025-05-17,vs. Kiwoom,RP,SV,0.0,0.0,1,11,0,0,0,0,3,0,0,,Home,창원 NC 파크,17:00,22.5
류진욱,NC,2025,2025-05-14,@ SSG,RP,SV,0.0,1.0,1,14,0,0,1,0,1,0,0,,Away,인천 SSG 랜더스필드,18:30,22.2
류진욱,NC,2025,2025-05-11,@ Doosan,RP,SV,0.0,2.0,1,20,0,0,1,0,2,1,0,,Away,잠실 야구장,14:00,19.0
류진욱,NC,2025,2025-05-10,@ Doosan,RP,,5.4,1.8,1 ⅔,28,1,1,1,1,0,2,0,,Away,잠실 야구장,17:00,11.9
류진욱,NC,2025,2025-05-06,@ KT,RP,SV,0.0,0.75,1 ⅓,13,0,0,1,0,0,0,0,,Away,수원 KT 위즈파크,18:30,16.1
류진욱,NC,2025,2025-05-04,@ Lotte,RP,SV,0.0,0.0,1,11,0,0,0,0,1,0,0,,Away,사직 야구장,14:00,20.7
류진욱,NC,2025,2025-05-03,@ Lotte,RP,,0.0,0.0,1,12,0,0,0,0,0,0,0,,Away,사직 야구장,17:00,12.9
류진욱,NC,2025,2025-04-30,@ Kia,RP,,0.0,0.0,1,6,0,0,0,0,0,0,0,,Away,광주 기아 챔피언스 필드,18:30,23.0
류진욱,NC,2025,2025-04-24,@ LG,RP,SV,0.0,1.0,1,13,0,0,1,0,1,0,0,,Away,잠실 야구장,18:30,17.0
류진욱,NC,2025,2025-04-22,@ LG,RP,W,9.0,3.0,1,25,1,1,2,1,1,1,0,,Away,잠실 야구장,18:30,17.5
류진욱,NC,2025,2025-04-20,@ Hanwha,RP,,0.0,3.0,0 ⅔,19,0,0,1,0,0,1,0,,Away,대전 한화생명 볼파크,14:00,21.5
류진욱,NC,2025,2025-04-13,vs. Lotte,RP,SV,0.0,0.75,1 ⅓,19,0,0,1,0,2,0,0,,Home,창원 NC 파크,14:00,12.3
류진욱,NC,2025,2025-04-11,vs. Lotte,RP,,9.0,2.0,1,15,1,1,1,0,0,1,0,,Home,창원 NC 파크,18:30,15.6
류진욱,NC,2025,2025-04-05,@ Kiwoom,RP,SV,0.0,0.0,1,11,0,0,0,0,0,0,1,,Away,고척 스카이돔,17:00,25.5
류진욱,NC,2025,2025-03-28,vs. LG,RP,,9.0,3.0,1,22,3,1,2,0,1,1,0,,Home,창원 NC 파크,18:30,12.2
류진욱,NC,2025,2025-03-26,@ Samsung,RP,,18.0,2.0,1,20,2,2,2,1,0,0,0,,Away,대구 삼성 라이온즈 파크,18:30,16.0
류진욱,NC,2025,2025-03-23,@ Kia,RP,SV,9.0,1.0,1,15,1,1,1,1,1,0,0,,Away,광주 기아 챔피언스 필드,14:00,23.6
신민혁,NC,2025,2025-07-09,vs. Samsung,SP,W,0.0,0.67,6,90,0,0,3,0,2,1,1,66.0,Home,창원 NC 파크,18:30,30.8
신민혁,NC,2025,2025-07-03,@ Hanwha,SP,,13.5,2.4,3 ⅓,69,5,5,8,1,2,0,0,26.0,Away,대전 한화생명 볼파크,18:30,32.0
신민혁,NC,2025,2025-06-27,vs. Doosan,SP,,9.0,2.0,5,88,5,5,10,3,2,0,0,29.0,Home,창원 NC 파크,18:30,29.0
신민혁,NC,2025,2025-06-19,@ LG,SP,W,0.0,0.57,7,91,0,0,3,0,7,1,1,76.0,Away,잠실 야구장,18:30,30.9
신민혁,NC,2025,2025-06-13,vs. Kia,SP,W,1.8,1.2,5,77,1,1,5,1,1,1,0,53.0,Home,창원 NC 파크,18:30,24.4
신민혁,NC,2025,2025-06-07,@ Samsung,SP,,10.8,2.4,1 ⅔,43,6,2,3,1,0,1,0,32.0,Away,대구 삼성 라이온즈 파크,17:00,23.6
신민혁,NC,2025,2025-05-27,@ SSG,SP,,1.5,0.5,6,90,1,1,3,0,4,0,0,66.0,Away,인천 SSG 랜더스필드,18:30,20.6
신민혁,NC,2025,2025-05-21,vs. Hanwha,SP,W,3.0,0.83,6,101,2,2,4,0,4,1,0,59.0,Home,창원 NC 파크,18:30,23.5
신민혁,NC,2025,2025-05-15,@ SSG,SP,L,5.06,1.13,5 ⅓,90,3,3,6,1,2,0,0,46.0,Away,인천 SSG 랜더스필드,18:30,18.0
신민혁,NC,2025,2025-05-10,@ Doosan,SP,,4.5,1.33,6,98,3,3,8,1,1,0,0,45.0,Away,잠실 야구장,17:00,11.9
신민혁,NC,2025,2025-05-03,@ Lotte,SP,,16.2,3.0,1 ⅔,44,3,3,4,0,1,1,0,35.0,Away,사직 야구장,17:00,12.9
신민혁,NC,2025,2025-04-27,@ Samsung,SP,L,6.75,2.0,4,90,3,3,6,2,3,2,0,39.0,Away,대구 삼성 라이온즈 파크,14:00,20.2
신민혁,NC,2025,2025-04-22,@ LG,SP,,4.76,1.24,5 ⅔,106,3,3,5,1,4,2,0,49.0,Away,잠실 야구장,18:30,17.5
신민혁,NC,2025,2025-04-12,vs. Lotte,SP,L,3.6,1.8,5,91,2,2,7,0,2,2,0,45.0,Home,창원 NC 파크,17:00,13.9
신민혁,NC,2025,2025-04-06,@ Kiwoom,SP,,3.6,1.0,5,85,2,2,3,0,5,2,1,55.0,Away,고척 스카이돔,14:00,25.5
신민혁,NC,2025,2025-03-26,@ Samsung,SP,W,3.6,0.6,5,77,2,2,2,0,5,1,0,59.0,Away,대구 삼성 라이온즈 파크,18:30,16.0
곽빈,Doosan,2025,2025-07-09,@ Lotte,SP,,1.29,1.0,7,103,3,1,5,0,5,2,0,62.0,Away,사직 야구장,18:30,29.7
곽빈,Doosan,2025,2025-07-03,vs. Samsung,SP,,0.0,0.83,6,95,0,0,2,0,5,3,0,70.0,Home,잠실 야구장,18:30,31.2
곽빈,Doosan,2025,2025-06-27,@ NC,SP,,10.13,1.88,5 ⅓,89,7,6,9,1,6,1,1,28.0,Away,창원 NC 파크,18:30,29.0
곽빈,Doosan,2025,2025-06-21,@ LG,SP,W,6.0,1.5,6,102,4,4,7,1,2,2,0,42.0,Away,잠실 야구장,17:00,25.6
곽빈,Doosan,2025,2025-06-15,vs. Kiwoom,SP,W,2.35,0.78,7 ⅔,94,2,2,6,1,3,0,0,62.0,Home,잠실 야구장,17:00,30.2
곽빈,Doosan,2025,2025-06-08,vs. Lotte,SP,L,3.6,1.6,5,87,2,2,6,0,4,2,0,49.0,Home,잠실 야구장,17:00,28.5
곽빈,Doosan,2025,2025-06-03,vs. Kia,SP,L,9.0,1.67,3,66,3,3,1,0,6,4,1,46.0,Home,잠실 야구장,18:30,22.8
어빈,Doosan,2025,2025-07-02,vs. Samsung,SP,W,0.0,1.5,5 ⅓,95,0,0,6,0,2,2,1,55.0,Home,잠실 야구장,18:30,31.3
어빈,Doosan,2025,2025-06-26,vs. SSG,SP,,2.7,2.4,3 ⅓,71,1,1,7,0,1,1,0,42.0,Home,잠실 야구장,18:30,25.9
어빈,Doosan,2025,2025-06-17,@ Samsung,SP,L,27.0,5.63,2 ⅔,96,8,8,13,2,3,2,0,1.0,Away,대구 삼성 라이온즈 파크,18:30,25.3
어빈,Doosan,2025,2025-06-10,@ Hanwha,SP,L,1.5,0.33,6,81,1,1,2,0,6,0,1,69.0,Away,대전 한화생명 볼파크,18:30,26.6
어빈,Doosan,2025,2025-05-29,@ KT,SP,L,11.57,2.57,4 ⅔,91,7,6,7,0,2,5,1,20.0,Away,수원 KT 위즈파크,18:30,22.5
어빈,Doosan,2025,2025-05-23,vs. NC,SP,,0.0,0.67,6,97,0,0,1,0,4,3,1,70.0,Home,잠실 야구장,18:30,21.1
어빈,Doosan,2025,2025-05-17,@ Kia,SP,L,4.76,1.76,5 ⅔,116,3,3,6,1,8,4,0,49.0,Away,광주 기아 챔피언스 필드,17:00,21.7
어빈,Doosan,2025,2025-05-11,vs. NC,SP,L,30.86,3.0,2 ⅓,65,8,8,3,0,1,4,3,13.0,Home,잠실 야구장,14:00,19.0
어빈,Doosan,2025,2025-05-05,vs. LG,SP,W,1.5,1.17,6,76,1,1,4,0,5,3,1,61.0,Home,잠실 야구장,14:00,14.8
어빈,Doosan,2025,2025-04-30,vs. KT,SP,L,8.53,1.58,6 ⅓,89,6,6,8,0,2,2,1,32.0,Home,잠실 야구장,18:30,24.1
어빈,Doosan,2025,2025-04-24,@ Kiwoom,SP,W,0.0,1.0,6,102,0,0,2,0,4,4,1,67.0,Away,고척 스카이돔,18:30,25.5
어빈,Doosan,2025,2025-04-18,vs. Kia,SP,W,1.42,0.79,6 ⅓,96,1,1,2,1,4,3,0,66.0,Home,잠실 야구장,18:30,22.4
어빈,Doosan,2025,2025-04-09,vs. Hanwha,SP,L,3.0,1.33,6,103,5,2,5,0,8,3,1,52.0,Home,잠실 야구장,18:30,14.9
어빈,Doosan,2025,2025-04-03,vs. Kiwoom,SP,W,1.5,1.0,6,88,1,1,5,0,6,1,0,63.0,Home,잠실 야구장,18:30,12.8
어빈,Doosan,2025,2025-03-28,vs. Samsung,SP,W,0.0,0.71,7,87,0,0,3,0,4,2,0,73.0,Home,잠실 야구장,18:30,6.7
김택연,Doosan,2025,2025-07-09,@ Lotte,RP,,9.0,1.0,1,14,1,1,0,0,0,1,0,,Away,사직 야구장,18:30,29.7
김택연,Doosan,2025,2025-07-08,@ Lotte,RP,SV,0.0,1.0,1,19,0,0,1,0,2,0,0,,Away,사직 야구장,18:30,32.4
김택연,Doosan,2025,2025-07-06,vs. KT,RP,SV,9.0,2.0,1,22,1,1,1,0,1,1,1,,Home,잠실 야구장,17:00,32.5
김택연,Doosan,2025,2025-07-05,vs. KT,RP,,0.0,0.0,1,10,0,0,0,0,1,0,0,,Home,잠실 야구장,18:00,31.6
김택연,Doosan,2025,2025-07-04,vs. KT,RP,,0.0,0.0,1,15,0,0,0,0,2,0,0,,Home,잠실 야구장,18:30,30.1
김택연,Doosan,2025,2025-06-29,@ NC,RP,SV,0.0,0.0,1 ⅓,23,0,0,0,0,2,0,1,,Away,창원 NC 파크,17:00,31.6
김택연,Doosan,2025,2025-06-27,@ NC,RP,L,0.0,2.0,1,15,1,0,1,0,1,1,0,,Away,창원 NC 파크,18:30,29.0
김택연,Doosan,2025,2025-06-21,@ LG,RP,SV,9.0,3.0,1,27,1,1,1,0,0,2,0,,Away,잠실 야구장,17:00,25.6
김택연,Doosan,2025,2025-06-19,@ Samsung,RP,SV,0.0,3.0,1,29,0,0,1,0,1,2,0,,Away,대구 삼성 라이온즈 파크,18:30,27.6
김택연,Doosan,2025,2025-06-18,@ Samsung,RP,L,20.25,2.25,1 ⅓,20,3,3,2,1,0,1,0,,Away,대구 삼성 라이온즈 파크,18:30,23.1
김택연,Doosan,2025,2025-06-15,vs. Kiwoom,RP,SV,0.0,1.5,1 ⅓,24,0,0,0,0,3,2,0,,Home,잠실 야구장,17:00,30.2
김택연,Doosan,2025,2025-06-14,vs. Kiwoom,RP,SV,0.0,1.0,1,18,0,0,1,0,2,0,1,,Home,잠실 야구장,17:00,31.4
김택연,Doosan,2025,2025-06-12,@ Hanwha,RP,,0.0,0.0,1,17,0,0,0,0,1,0,0,,Away,대전 한화생명 볼파크,18:30,27.0
김택연,Doosan,2025,2025-06-08,vs. Lotte,RP,,0.0,1.0,1,22,0,0,0,0,2,1,0,,Home,잠실 야구장,17:00,28.5
김택연,Doosan,2025,2025-06-05,vs. Kia,RP,W,0.0,1.0,2,32,0,0,2,0,4,0,0,,Home,잠실 야구장,18:30,23.9
김택연,Doosan,2025,2025-06-01,@ Kiwoom,RP,,0.0,0.0,1 ⅔,22,0,0,0,0,3,0,0,,Away,고척 스카이돔,14:00,25.5
김택연,Doosan,2025,2025-05-30,@ Kiwoom,RP,,0.0,1.5,0 ⅔,20,0,0,1,0,2,0,0,,Away,고척 스카이돔,18:30,25.5
김택연,Doosan,2025,2025-05-25,vs. NC,RP,SV,0.0,0.0,1 ⅔,17,0,0,0,0,1,0,0,,Home,잠실 야구장,14:00,22.3
김택연,Doosan,2025,2025-05-23,vs. NC,RP,,0.0,,0,5,0,0,0,0,0,1,0,,Home,잠실 야구장,18:30,21.1
